review_id,new_image,suspected_match,review_type,frozen_test_involved,sha256_match,phash_distance,dhash_distance,ahash_distance,ssim_score,pixel_similarity_score,dimension_similarity,edge_similarity,color_histogram_correlation,orb_ratio_matches,orb_ransac_inliers,orb_inlier_ratio,other_evidence,final_auto_decision,decision_confidence,decision_reason
REVIEW_0254,C:\Users\yesam\Desktop\anviksa_ai\new_training_data\snake_images\Indian-Snakes-Dataset-master\Venomous\Saw-scaled Viper\IMG_4588.jpg,C:\Users\yesam\Desktop\anviksa_ai\clean_dataset\train\Venomous_Snake\IMG_4588.jpg,DUPLICATE_REVIEW,NO,False,0,0,0,0.998969,0.99961,0.115741,0.997278,0.99429,4,4,1.0,aspect_similarity=0.666667; area_similarity=0.020094; normalized 128x128 comparison; tolerant Canny-edge F1; ORB+RANSAC geometry,AUTO_DUPLICATE,HIGH,very high normalized SSIM/pixel agreement plus hash and edge/feature support; same underlying photograph/derivative indicated by multiple independent signals
REVIEW_0255,C:\Users\yesam\Desktop\anviksa_ai\new_training_data\snake_images\Indian-Snakes-Dataset-master\Venomous\Saw-scaled Viper\maxresdefault_001.jpg,C:\Users\yesam\Desktop\anviksa_ai\clean_dataset\train\Venomous_Snake\maxresdefault_001 (2).jpg,DUPLICATE_REVIEW,NO,False,0,0,0,0.99776,0.999298,0.208333,0.989646,0.99913,4,4,1.0,aspect_similarity=0.562500; area_similarity=0.077160; normalized 128x128 comparison; tolerant Canny-edge F1; ORB+RANSAC geometry,AUTO_DUPLICATE,HIGH,very high normalized SSIM/pixel agreement plus hash and edge/feature support; same underlying photograph/derivative indicated by multiple independent signals
REVIEW_0256,C:\Users\yesam\Desktop\anviksa_ai\new_training_data\snake_images\Indian-Snakes-Dataset-master\Venomous\Saw-scaled Viper\maxresdefault_002.jpg,C:\Users\yesam\Desktop\anviksa_ai\clean_dataset\validation\Venomous_Snake\maxresdefault_002 (4).jpg,DUPLICATE_REVIEW,NO,False,0,0,0,0.998454,0.999738,0.20555,0.985852,0.999182,14,12,0.857143,aspect_similarity=0.750771; area_similarity=0.056276; normalized 128x128 comparison; tolerant Canny-edge F1; ORB+RANSAC geometry,AUTO_DUPLICATE,HIGH,very high normalized SSIM/pixel agreement plus hash and edge/feature support; same underlying photograph/derivative indicated by multiple independent signals
REVIEW_0257,C:\Users\yesam\Desktop\anviksa_ai\new_training_data\snake_images\Indian-Snakes-Dataset-master\Venomous\Saw-scaled Viper\maxresdefault_003.jpg,C:\Users\yesam\Desktop\anviksa_ai\clean_dataset\train\Venomous_Snake\maxresdefault_003 (2).jpg,DUPLICATE_REVIEW,NO,False,0,0,0,0.998301,0.99946,0.266667,0.997233,0.999963,19,8,0.421053,aspect_similarity=0.631333; area_similarity=0.112636; normalized 128x128 comparison; tolerant Canny-edge F1; ORB+RANSAC geometry,AUTO_DUPLICATE,HIGH,very high normalized SSIM/pixel agreement plus hash and edge/feature support; same underlying photograph/derivative indicated by multiple independent signals
REVIEW_0258,C:\Users\yesam\Desktop\anviksa_ai\new_training_data\snake_images\Indian-Snakes-Dataset-master\Venomous\Saw-scaled Viper\maxresdefault_006.jpg,C:\Users\yesam\Desktop\anviksa_ai\clean_dataset\train\Venomous_Snake\maxresdefault_006 (2).jpg,DUPLICATE_REVIEW,NO,False,0,0,0,0.998692,0.999511,0.208333,0.997981,0.998209,12,5,0.416667,aspect_similarity=0.562500; area_similarity=0.077160; normalized 128x128 comparison; tolerant Canny-edge F1; ORB+RANSAC geometry,AUTO_DUPLICATE,HIGH,very high normalized SSIM/pixel agreement plus hash and edge/feature support; same underlying photograph/derivative indicated by multiple independent signals
REVIEW_0259,C:\Users\yesam\Desktop\anviksa_ai\new_training_data\snake_images\Indian-Snakes-Dataset-master\Venomous\Saw-scaled Viper\maxresdefault_007.jpg,C:\Users\yesam\Desktop\anviksa_ai\clean_dataset\train\Venomous_Snake\maxresdefault_007 (2).jpg,DUPLICATE_REVIEW,NO,False,0,0,0,0.997009,0.999592,0.3125,0.989661,0.999758,15,7,0.466667,aspect_similarity=0.562500; area_similarity=0.173611; normalized 128x128 comparison; tolerant Canny-edge F1; ORB+RANSAC geometry,AUTO_DUPLICATE,HIGH,very high normalized SSIM/pixel agreement plus hash and edge/feature support; same underlying photograph/derivative indicated by multiple independent signals
REVIEW_0260,C:\Users\yesam\Desktop\anviksa_ai\new_training_data\snake_images\Indian-Snakes-Dataset-master\Venomous\Saw-scaled Viper\maxresdefault_008.jpg,C:\Users\yesam\Desktop\anviksa_ai\clean_dataset\train\Venomous_Snake\maxresdefault_008.jpg,DUPLICATE_REVIEW,NO,False,0,0,0,0.998029,0.999821,0.3125,0.985631,0.999459,16,13,0.8125,aspect_similarity=0.562500; area_similarity=0.173611; normalized 128x128 comparison; tolerant Canny-edge F1; ORB+RANSAC geometry,AUTO_DUPLICATE,HIGH,very high normalized SSIM/pixel agreement plus hash and edge/feature support; strong geometrically consistent local-feature agreement plus supporting signals; same underlying photograph/derivative indicated by multiple independent signals
REVIEW_0261,C:\Users\yesam\Desktop\anviksa_ai\new_training_data\snake_images\Indian-Snakes-Dataset-master\Venomous\Saw-scaled Viper\maxresdefault_009.jpg,C:\Users\yesam\Desktop\anviksa_ai\clean_dataset\train\Venomous_Snake\maxresdefault_009.jpg,DUPLICATE_REVIEW,NO,False,0,0,0,0.997151,0.999028,0.3125,0.990168,0.999596,5,4,0.8,aspect_similarity=0.562500; area_similarity=0.173611; normalized 128x128 comparison; tolerant Canny-edge F1; ORB+RANSAC geometry,AUTO_DUPLICATE,HIGH,very high normalized SSIM/pixel agreement plus hash and edge/feature support; same underlying photograph/derivative indicated by multiple independent signals
REVIEW_0262,C:\Users\yesam\Desktop\anviksa_ai\new_training_data\snake_images\Indian-Snakes-Dataset-master\Venomous\Saw-scaled Viper\saw-scale-viper.jpg,C:\Users\yesam\Desktop\anviksa_ai\clean_dataset\train\Venomous_Snake\saw-scale-viper.jpg,DUPLICATE_REVIEW,NO,False,0,1,1,0.984197,0.993939,0.315,0.993872,0.999859,7,5,0.714286,aspect_similarity=0.525000; area_similarity=0.189000; normalized 128x128 comparison; tolerant Canny-edge F1; ORB+RANSAC geometry,AUTO_DUPLICATE,HIGH,very high normalized SSIM/pixel agreement plus hash and edge/feature support; same underlying photograph/derivative indicated by multiple independent signals
REVIEW_0263,C:\Users\yesam\Desktop\anviksa_ai\new_training_data\snake_images\Indian-Snakes-Dataset-master\Venomous\Saw-scaled Viper\Saw-Scaled-Viper-1 copy-X2.jpg,C:\Users\yesam\Desktop\anviksa_ai\clean_dataset\train\Venomous_Snake\Saw-Scaled-Viper-1 copy-X2.jpg,DUPLICATE_REVIEW,NO,False,0,0,0,0.998327,0.999415,0.3125,0.996797,0.999224,26,22,0.846154,aspect_similarity=0.666406; area_similarity=0.146542; normalized 128x128 comparison; tolerant Canny-edge F1; ORB+RANSAC geometry,AUTO_DUPLICATE,HIGH,very high normalized SSIM/pixel agreement plus hash and edge/feature support; strong geometrically consistent local-feature agreement plus supporting signals; strong crop/watermark-compatible feature and color/structure evidence; same underlying photograph/derivative indicated by multiple independent signals
REVIEW_0264,C:\Users\yesam\Desktop\anviksa_ai\new_training_data\snake_images\Indian-Snakes-Dataset-master\Venomous\Saw-scaled Viper\Saw-Scaled-Viper-Bhavya-Joshi-Flickr.jpg,C:\Users\yesam\Desktop\anviksa_ai\clean_dataset\train\Venomous_Snake\Saw-Scaled-Viper-Bhavya-Joshi-Flickr.jpg,DUPLICATE_REVIEW,NO,False,0,0,0,0.996517,0.99976,0.568182,0.987176,0.999936,18,16,0.888889,aspect_similarity=0.588068; area_similarity=0.548968; normalized 128x128 comparison; tolerant Canny-edge F1; ORB+RANSAC geometry,AUTO_DUPLICATE,HIGH,very high normalized SSIM/pixel agreement plus hash and edge/feature support; strong geometrically consistent local-feature agreement plus supporting signals; same underlying photograph/derivative indicated by multiple independent signals
REVIEW_0265,C:\Users\yesam\Desktop\anviksa_ai\new_training_data\snake_images\Indian-Snakes-Dataset-master\Venomous\Saw-scaled Viper\saw-scaled-viper_006.jpg,C:\Users\yesam\Desktop\anviksa_ai\clean_dataset\validation\Venomous_Snake\saw-scaled-viper_006.jpg,DUPLICATE_REVIEW,NO,False,0,0,0,0.999066,0.999829,0.689655,0.995126,0.999509,13,13,1.0,aspect_similarity=0.567241; area_similarity=0.838487; normalized 128x128 comparison; tolerant Canny-edge F1; ORB+RANSAC geometry,AUTO_DUPLICATE,HIGH,very high normalized SSIM/pixel agreement plus hash and edge/feature support; same underlying photograph/derivative indicated by multiple independent signals
REVIEW_0266,C:\Users\yesam\Desktop\anviksa_ai\new_training_data\snake_images\Indian-Snakes-Dataset-master\Venomous\Saw-scaled Viper\Saw-Scaled-Viper_012.jpg,C:\Users\yesam\Desktop\anviksa_ai\clean_dataset\train\Venomous_Snake\Saw-Scaled-Viper_012.jpg,DUPLICATE_REVIEW,NO,False,0,0,0,0.996954,0.999519,0.528402,0.986127,0.999408,5,4,0.8,aspect_similarity=0.509908; area_similarity=0.547566; normalized 128x128 comparison; tolerant Canny-edge F1; ORB+RANSAC geometry,AUTO_DUPLICATE,HIGH,very high normalized SSIM/pixel agreement plus hash and edge/feature support; same underlying photograph/derivative indicated by multiple independent signals
REVIEW_0267,C:\Users\yesam\Desktop\anviksa_ai\new_training_data\snake_images\Indian-Snakes-Dataset-master\Venomous\Saw-scaled Viper\Saw-scaled_viper_egg.JPG,C:\Users\yesam\Desktop\anviksa_ai\clean_dataset\validation\Venomous_Snake\Saw-scaled_viper_egg.JPG,DUPLICATE_REVIEW,NO,False,0,0,0,0.997193,0.999228,0.109649,0.98876,0.999717,7,0,0.0,aspect_similarity=0.750000; area_similarity=0.016031; normalized 128x128 comparison; tolerant Canny-edge F1; ORB+RANSAC geometry,AUTO_DUPLICATE,HIGH,very high normalized SSIM/pixel agreement plus hash and edge/feature support; same underlying photograph/derivative indicated by multiple independent signals
REVIEW_0268,C:\Users\yesam\Desktop\anviksa_ai\new_training_data\snake_images\Indian-Snakes-Dataset-master\Venomous\Saw-scaled Viper\saw_scaled_kid_with_biggie.jpg,C:\Users\yesam\Desktop\anviksa_ai\clean_dataset\train\Venomous_Snake\saw_scaled_kid_with_biggie.jpg,DUPLICATE_REVIEW,NO,False,0,0,1,0.99681,0.998494,0.195312,0.99653,0.996141,2,0,0.0,aspect_similarity=0.477539; area_similarity=0.079882; normalized 128x128 comparison; tolerant Canny-edge F1; ORB+RANSAC geometry,AUTO_DUPLICATE,HIGH,very high normalized SSIM/pixel agreement plus hash and edge/feature support; same underlying photograph/derivative indicated by multiple independent signals
REVIEW_0269,C:\Users\yesam\Desktop\anviksa_ai\new_training_data\snake_images\Indian-Snakes-Dataset-master\Venomous\Saw-scaled Viper\Saw_scaled_viper_001.jpg,C:\Users\yesam\Desktop\anviksa_ai\clean_dataset\train\Venomous_Snake\Saw_scaled_viper_001.jpg,DUPLICATE_REVIEW,NO,False,0,0,0,0.99727,0.999762,0.099108,0.988158,0.999542,4,4,1.0,aspect_similarity=0.576561; area_similarity=0.017036; normalized 128x128 comparison; tolerant Canny-edge F1; ORB+RANSAC geometry,AUTO_DUPLICATE,HIGH,very high normalized SSIM/pixel agreement plus hash and edge/feature support; same underlying photograph/derivative indicated by multiple independent signals
REVIEW_0270,C:\Users\yesam\Desktop\anviksa_ai\new_training_data\snake_images\Indian-Snakes-Dataset-master\Venomous\Saw-scaled Viper\SawScaledBG.jpg,C:\Users\yesam\Desktop\anviksa_ai\clean_dataset\validation\Venomous_Snake\SawScaledBG.jpg,DUPLICATE_REVIEW,NO,False,0,0,0,0.997578,0.999352,0.066667,0.97691,0.999844,1,0,0.0,aspect_similarity=0.666667; area_similarity=0.006667; normalized 128x128 comparison; tolerant Canny-edge F1; ORB+RANSAC geometry,AUTO_DUPLICATE,HIGH,very high normalized SSIM/pixel agreement plus hash and edge/feature support; same underlying photograph/derivative indicated by multiple independent signals
REVIEW_0271,C:\Users\yesam\Desktop\anviksa_ai\new_training_data\snake_images\Indian-Snakes-Dataset-master\Venomous\Saw-scaled Viper\Sind-saw-scaled-viper_001.jpg,C:\Users\yesam\Desktop\anviksa_ai\clean_dataset\validation\Venomous_Snake\Sind-saw-scaled-viper_001.jpg,DUPLICATE_REVIEW,NO,False,2,0,0,0.99557,0.999649,0.615385,0.981945,0.999898,17,10,0.588235,aspect_similarity=0.558462; area_similarity=0.678110; normalized 128x128 comparison; tolerant Canny-edge F1; ORB+RANSAC geometry,AUTO_DUPLICATE,HIGH,very high normalized SSIM/pixel agreement plus hash and edge/feature support; strong geometrically consistent local-feature agreement plus supporting signals; same underlying photograph/derivative indicated by multiple independent signals
REVIEW_0272,C:\Users\yesam\Desktop\anviksa_ai\new_training_data\snake_images\Indian-Snakes-Dataset-master\Venomous\Saw-scaled Viper\Snakebite-DNase-saw-scaled-viper-31cd25oj9az8gi7dpey1vk.jpg,C:\Users\yesam\Desktop\anviksa_ai\clean_dataset\validation\Venomous_Snake\Snakebite-DNase-saw-scaled-viper-31cd25oj9az8gi7dpey1vk.jpg,DUPLICATE_REVIEW,NO,False,2,1,0,0.99768,0.999896,0.390625,0.986357,0.999791,17,16,0.941176,aspect_similarity=0.591797; area_similarity=0.257838; normalized 128x128 comparison; tolerant Canny-edge F1; ORB+RANSAC geometry,AUTO_DUPLICATE,HIGH,very high normalized SSIM/pixel agreement plus hash and edge/feature support; strong geometrically consistent local-feature agreement plus supporting signals; same underlying photograph/derivative indicated by multiple independent signals
REVIEW_0273,C:\Users\yesam\Desktop\anviksa_ai\new_training_data\snake_images\Indian-Snakes-Dataset-master\Venomous\Saw-scaled Viper\SNP00571.jpg,C:\Users\yesam\Desktop\anviksa_ai\clean_dataset\train\Venomous_Snake\SNP00571.jpg,DUPLICATE_REVIEW,NO,False,0,0,0,0.997439,0.999485,0.405,0.984748,0.999897,6,4,0.666667,aspect_similarity=0.540000; area_similarity=0.303750; normalized 128x128 comparison; tolerant Canny-edge F1; ORB+RANSAC geometry,AUTO_DUPLICATE,HIGH,very high normalized SSIM/pixel agreement plus hash and edge/feature support; same underlying photograph/derivative indicated by multiple independent signals
REVIEW_0274,C:\Users\yesam\Desktop\anviksa_ai\new_training_data\snake_images\Indian-Snakes-Dataset-master\Venomous\Spectacled Cobra\1438852857sub head shot-2.jpg,C:\Users\yesam\Desktop\anviksa_ai\clean_dataset\train\Venomous_Snake\1438852857sub head shot-2.jpg,DUPLICATE_REVIEW,NO,False,0,0,0,0.99788,0.99978,0.390625,0.990911,0.999197,7,6,0.857143,aspect_similarity=0.585938; area_similarity=0.260417; normalized 128x128 comparison; tolerant Canny-edge F1; ORB+RANSAC geometry,AUTO_DUPLICATE,HIGH,very high normalized SSIM/pixel agreement plus hash and edge/feature support; same underlying photograph/derivative indicated by multiple independent signals
REVIEW_0275,C:\Users\yesam\Desktop\anviksa_ai\new_training_data\snake_images\Indian-Snakes-Dataset-master\Venomous\Spectacled Cobra\4cb43071ca703cf4778dd7473d3dfab8.jpg,C:\Users\yesam\Desktop\anviksa_ai\clean_dataset\train\Venomous_Snake\4cb43071ca703cf4778dd7473d3dfab8.jpg,DUPLICATE_REVIEW,NO,False,0,0,0,0.995833,0.998803,0.115741,0.97044,0.999551,2,0,0.0,aspect_similarity=0.750000; area_similarity=0.017861; normalized 128x128 comparison; tolerant Canny-edge F1; ORB+RANSAC geometry,AUTO_DUPLICATE,HIGH,very high normalized SSIM/pixel agreement plus hash and edge/feature support; same underlying photograph/derivative indicated by multiple independent signals
REVIEW_0278,C:\Users\yesam\Desktop\anviksa_ai\new_training_data\snake_images\Indian-Snakes-Dataset-master\Venomous\Spectacled Cobra\6O4A0409.jpg,C:\Users\yesam\Desktop\anviksa_ai\clean_dataset\train\Venomous_Snake\6O4A0409.jpg,DUPLICATE_REVIEW,NO,False,0,1,0,0.997033,0.999401,0.106581,0.967293,0.999839,2,0,0.0,aspect_similarity=0.666667; area_similarity=0.017039; normalized 128x128 comparison; tolerant Canny-edge F1; ORB+RANSAC geometry,AUTO_DUPLICATE,HIGH,very high normalized SSIM/pixel agreement plus hash and edge/feature support; same underlying photograph/derivative indicated by multiple independent signals
REVIEW_0280,C:\Users\yesam\Desktop\anviksa_ai\new_training_data\snake_images\Indian-Snakes-Dataset-master\Venomous\Spectacled Cobra\9619492326_56aa145611_b.jpg,C:\Users\yesam\Desktop\anviksa_ai\clean_dataset\train\Venomous_Snake\9619492326_56aa145611_b.jpg,DUPLICATE_REVIEW,NO,False,0,0,0,0.997679,0.999552,0.390625,0.986446,0.998134,3,0,0.0,aspect_similarity=0.332031; area_similarity=0.459559; normalized 128x128 comparison; tolerant Canny-edge F1; ORB+RANSAC geometry,AUTO_DUPLICATE,HIGH,very high normalized SSIM/pixel agreement plus hash and edge/feature support; same underlying photograph/derivative indicated by multiple independent signals
REVIEW_0281,C:\Users\yesam\Desktop\anviksa_ai\new_training_data\snake_images\Indian-Snakes-Dataset-master\Venomous\Spectacled Cobra\a28044f3db3d514d2fad5316904626c8_giant.jpg,C:\Users\yesam\Desktop\anviksa_ai\clean_dataset\train\Venomous_Snake\a28044f3db3d514d2fad5316904626c8_giant.jpg,DUPLICATE_REVIEW,NO,False,0,0,0,0.997043,0.999613,0.4,0.9891,0.998251,10,8,0.8,aspect_similarity=0.649000; area_similarity=0.246533; normalized 128x128 comparison; tolerant Canny-edge F1; ORB+RANSAC geometry,AUTO_DUPLICATE,HIGH,very high normalized SSIM/pixel agreement plus hash and edge/feature support; same underlying photograph/derivative indicated by multiple independent signals
REVIEW_0282,C:\Users\yesam\Desktop\anviksa_ai\new_training_data\snake_images\Indian-Snakes-Dataset-master\Venomous\Spectacled Cobra\an-indian-or-spectacled-cobra-naja-naja-hooding-details-of-the-back-a2c9e6.jpg,C:\Users\yesam\Desktop\anviksa_ai\clean_dataset\train\Venomous_Snake\an-indian-or-spectacled-cobra-naja-naja-hooding-details-of-the-back-a2c9e6.jpg,DUPLICATE_REVIEW,NO,False,0,0,0,0.998536,0.999779,0.7425,0.984156,0.999017,15,13,0.866667,aspect_similarity=0.631915; area_similarity=0.872437; normalized 128x128 comparison; tolerant Canny-edge F1; ORB+RANSAC geometry,AUTO_DUPLICATE,HIGH,very high normalized SSIM/pixel agreement plus hash and edge/feature support; strong geometrically consistent local-feature agreement plus supporting signals; same underlying photograph/derivative indicated by multiple independent signals
REVIEW_0283,C:\Users\yesam\Desktop\anviksa_ai\new_training_data\snake_images\Indian-Snakes-Dataset-master\Venomous\Spectacled Cobra\cobra-07.jpg,C:\Users\yesam\Desktop\anviksa_ai\clean_dataset\train\Venomous_Snake\cobra-07.jpg,DUPLICATE_REVIEW,NO,False,0,0,0,0.997291,0.999494,0.104767,0.972873,0.998617,1,0,0.0,aspect_similarity=0.690414; area_similarity=0.015898; normalized 128x128 comparison; tolerant Canny-edge F1; ORB+RANSAC geometry,AUTO_DUPLICATE,HIGH,very high normalized SSIM/pixel agreement plus hash and edge/feature support; same underlying photograph/derivative indicated by multiple independent signals
REVIEW_0284,C:\Users\yesam\Desktop\anviksa_ai\new_training_data\snake_images\Indian-Snakes-Dataset-master\Venomous\Spectacled Cobra\cobra_042611-8.jpg,C:\Users\yesam\Desktop\anviksa_ai\clean_dataset\train\Venomous_Snake\cobra_042611-8.jpg,DUPLICATE_REVIEW,NO,False,0,0,0,0.998421,0.999422,0.6625,0.995366,0.998065,6,4,0.666667,aspect_similarity=0.481818; area_similarity=0.910937; normalized 128x128 comparison; tolerant Canny-edge F1; ORB+RANSAC geometry,AUTO_DUPLICATE,HIGH,very high normalized SSIM/pixel agreement plus hash and edge/feature support; same underlying photograph/derivative indicated by multiple independent signals
REVIEW_0285,C:\Users\yesam\Desktop\anviksa_ai\new_training_data\snake_images\Indian-Snakes-Dataset-master\Venomous\Spectacled Cobra\dscn2969.jpg,C:\Users\yesam\Desktop\anviksa_ai\clean_dataset\train\Venomous_Snake\dscn2969.jpg,DUPLICATE_REVIEW,NO,False,0,0,0,0.996801,0.999631,0.086806,0.983063,0.999317,2,0,0.0,aspect_similarity=0.750000; area_similarity=0.010047; normalized 128x128 comparison; tolerant Canny-edge F1; ORB+RANSAC geometry,AUTO_DUPLICATE,HIGH,very high normalized SSIM/pixel agreement plus hash and edge/feature support; same underlying photograph/derivative indicated by multiple independent signals
REVIEW_0286,C:\Users\yesam\Desktop\anviksa_ai\new_training_data\snake_images\Indian-Snakes-Dataset-master\Venomous\Spectacled Cobra\f5f5410cbb701105a26085bc85090b0a--pretty-animals-reptiles-and-amphibians.jpg,C:\Users\yesam\Desktop\anviksa_ai\clean_dataset\train\Venomous_Snake\f5f5410cbb701105a26085bc85090b0a--pretty-animals-reptiles-and-amphibians.jpg,DUPLICATE_REVIEW,NO,False,0,0,0,0.99785,0.999786,0.361011,0.996595,0.99919,17,12,0.705882,aspect_similarity=0.664260; area_similarity=0.196202; normalized 128x128 comparison; tolerant Canny-edge F1; ORB+RANSAC geometry,AUTO_DUPLICATE,HIGH,very high normalized SSIM/pixel agreement plus hash and edge/feature support; strong geometrically consistent local-feature agreement plus supporting signals; same underlying photograph/derivative indicated by multiple independent signals
REVIEW_0287,C:\Users\yesam\Desktop\anviksa_ai\new_training_data\snake_images\Indian-Snakes-Dataset-master\Venomous\Spectacled Cobra\ika-80438-reptiles-snakes-cobra-indian-spectacled-cobra-naja-naja-CE8PWP.jpg,C:\Users\yesam\Desktop\anviksa_ai\clean_dataset\validation\Venomous_Snake\ika-80438-reptiles-snakes-cobra-indian-spectacled-cobra-naja-naja-CE8PWP.jpg,DUPLICATE_REVIEW,NO,False,0,1,0,0.997281,0.998596,0.28777,0.993039,0.995352,14,12,0.857143,aspect_similarity=0.629496; area_similarity=0.131552; normalized 128x128 comparison; tolerant Canny-edge F1; ORB+RANSAC geometry,AUTO_DUPLICATE,HIGH,very high normalized SSIM/pixel agreement plus hash and edge/feature support; same underlying photograph/derivative indicated by multiple independent signals
REVIEW_0288,C:\Users\yesam\Desktop\anviksa_ai\new_training_data\snake_images\Indian-Snakes-Dataset-master\Venomous\Spectacled Cobra\IMG_3863-2.jpg,C:\Users\yesam\Desktop\anviksa_ai\clean_dataset\train\Venomous_Snake\IMG_3863-2.jpg,DUPLICATE_REVIEW,NO,False,0,0,0,0.995507,0.999184,0.098039,0.982358,0.997885,3,0,0.0,aspect_similarity=0.642892; area_similarity=0.014951; normalized 128x128 comparison; tolerant Canny-edge F1; ORB+RANSAC geometry,AUTO_DUPLICATE,HIGH,very high normalized SSIM/pixel agreement plus hash and edge/feature support; same underlying photograph/derivative indicated by multiple independent signals
REVIEW_0289,C:\Users\yesam\Desktop\anviksa_ai\new_training_data\snake_images\Indian-Snakes-Dataset-master\Venomous\Spectacled Cobra\IMG_5785.jpg,C:\Users\yesam\Desktop\anviksa_ai\clean_dataset\train\Venomous_Snake\IMG_5785.jpg,DUPLICATE_REVIEW,NO,False,0,0,0,0.995793,0.999661,0.25,0.984838,0.999526,21,18,0.857143,aspect_similarity=0.666875; area_similarity=0.093721; normalized 128x128 comparison; tolerant Canny-edge F1; ORB+RANSAC geometry,AUTO_DUPLICATE,HIGH,very high normalized SSIM/pixel agreement plus hash and edge/feature support; strong geometrically consistent local-feature agreement plus supporting signals; same underlying photograph/derivative indicated by multiple independent signals
REVIEW_0290,C:\Users\yesam\Desktop\anviksa_ai\new_training_data\snake_images\Indian-Snakes-Dataset-master\Venomous\Spectacled Cobra\IMG_5971-2.jpg,C:\Users\yesam\Desktop\anviksa_ai\clean_dataset\train\Venomous_Snake\IMG_5971-2.jpg,DUPLICATE_REVIEW,NO,False,0,0,0,0.997081,0.999835,0.090992,0.991497,0.999656,4,4,1.0,aspect_similarity=0.681301; area_similarity=0.012152; normalized 128x128 comparison; tolerant Canny-edge F1; ORB+RANSAC geometry,AUTO_DUPLICATE,HIGH,very high normalized SSIM/pixel agreement plus hash and edge/feature support; same underlying photograph/derivative indicated by multiple independent signals
REVIEW_0291,C:\Users\yesam\Desktop\anviksa_ai\new_training_data\snake_images\Indian-Snakes-Dataset-master\Venomous\Spectacled Cobra\indian-cobra-asian-cobra-or-spectacled-cobra-naja-naja-in-a-snake-EB2R58.jpg,C:\Users\yesam\Desktop\anviksa_ai\clean_dataset\train\Venomous_Snake\indian-cobra-asian-cobra-or-spectacled-cobra-naja-naja-in-a-snake-EB2R58.jpg,DUPLICATE_REVIEW,NO,False,0,0,0,0.996785,0.999412,0.28777,0.988208,0.998817,10,8,0.8,aspect_similarity=0.622302; area_similarity=0.133073; normalized 128x128 comparison; tolerant Canny-edge F1; ORB+RANSAC geometry,AUTO_DUPLICATE,HIGH,very high normalized SSIM/pixel agreement plus hash and edge/feature support; same underlying photograph/derivative indicated by multiple independent signals
REVIEW_0292,C:\Users\yesam\Desktop\anviksa_ai\new_training_data\snake_images\Indian-Snakes-Dataset-master\Venomous\Spectacled Cobra\indian-cobra-asian-cobra-or-spectacled-cobra-naja-naja-in-a-snake-EB2T9E.jpg,C:\Users\yesam\Desktop\anviksa_ai\clean_dataset\validation\Venomous_Snake\indian-cobra-asian-cobra-or-spectacled-cobra-naja-naja-in-a-snake-EB2T9E.jpg,DUPLICATE_REVIEW,NO,False,0,0,0,0.996698,0.999463,0.28777,0.972658,0.99889,9,9,1.0,aspect_similarity=0.622302; area_similarity=0.133073; normalized 128x128 comparison; tolerant Canny-edge F1; ORB+RANSAC geometry,AUTO_DUPLICATE,HIGH,very high normalized SSIM/pixel agreement plus hash and edge/feature support; same underlying photograph/derivative indicated by multiple independent signals
REVIEW_0293,C:\Users\yesam\Desktop\anviksa_ai\new_training_data\snake_images\Indian-Snakes-Dataset-master\Venomous\Spectacled Cobra\indian-cobra-asian-cobra-or-spectacled-cobra-naja-naja-pettigalawatta-DWNMJ8.jpg,C:\Users\yesam\Desktop\anviksa_ai\clean_dataset\train\Venomous_Snake\indian-cobra-asian-cobra-or-spectacled-cobra-naja-naja-pettigalawatta-DWNMJ8.jpg,DUPLICATE_REVIEW,NO,False,0,1,0,0.997275,0.999811,0.28777,0.986205,0.999189,13,10,0.769231,aspect_similarity=0.623022; area_similarity=0.132919; normalized 128x128 comparison; tolerant Canny-edge F1; ORB+RANSAC geometry,AUTO_DUPLICATE,HIGH,very high normalized SSIM/pixel agreement plus hash and edge/feature support; same underlying photograph/derivative indicated by multiple independent signals
REVIEW_0294,C:\Users\yesam\Desktop\anviksa_ai\new_training_data\snake_images\Indian-Snakes-Dataset-master\Venomous\Spectacled Cobra\indian-cobra-front_2.jpg,C:\Users\yesam\Desktop\anviksa_ai\clean_dataset\validation\Venomous_Snake\indian-cobra-front_2.jpg,DUPLICATE_REVIEW,NO,False,0,0,0,0.998498,0.999787,0.645161,0.990822,0.999673,6,4,0.666667,aspect_similarity=0.504839; area_similarity=0.824487; normalized 128x128 comparison; tolerant Canny-edge F1; ORB+RANSAC geometry,AUTO_DUPLICATE,HIGH,very high normalized SSIM/pixel agreement plus hash and edge/feature support; same underlying photograph/derivative indicated by multiple independent signals
REVIEW_0295,C:\Users\yesam\Desktop\anviksa_ai\new_training_data\snake_images\Indian-Snakes-Dataset-master\Venomous\Spectacled Cobra\indian-cobra_002.jpg,C:\Users\yesam\Desktop\anviksa_ai\clean_dataset\train\Venomous_Snake\indian-cobra_002.jpg,DUPLICATE_REVIEW,NO,False,2,0,0,0.996946,0.999278,0.635,0.985976,0.998364,3,0,0.0,aspect_similarity=0.479245; area_similarity=0.841375; normalized 128x128 comparison; tolerant Canny-edge F1; ORB+RANSAC geometry,AUTO_DUPLICATE,HIGH,very high normalized SSIM/pixel agreement plus hash and edge/feature support; same underlying photograph/derivative indicated by multiple independent signals
