relative_path,filename,parent_label,species_label,sha256,width,height,exact_duplicate_group,near_duplicate_group,source_group,exact_existing_match,strict_existing_classification,frozen_test_leakage_status,species_label_conflict,provenance_status,license_status,technical_filter_survivor,resolution_status,reason
Venomous/Saw-scaled Viper/5739148026_6b28169cd9_b.jpg,5739148026_6b28169cd9_b.jpg,Venomous,Saw-scaled Viper,fbca7e3c9cae0dafeda0bf580954b434f1bf2d6353f4fcbdbfcb7b490f22d198,800,432,,,,False,POSSIBLE_NEAR_DUPLICATE,NO_TEST_CANDIDATE,False,REPOSITORY_LICENSE_VERIFIED; ORIGINAL_REPOSITORY_VERIFIED,THIRD_PARTY_IMAGE_RIGHTS_UNCLEAR; REVIEW_REQUIRED,True,REVIEW_LICENSE,"Repository MIT license verified, but README says Google-sourced images may be copyrighted"
Venomous/Saw-scaled Viper/602197057-egyptian-saw-scaled-viper-lurking-worming-chad.jpg,602197057-egyptian-saw-scaled-viper-lurking-worming-chad.jpg,Venomous,Saw-scaled Viper,202efa3896d12e3c38040b58974de767481c8a25f003867eb2b7d2b899b46eee,960,540,,,,False,POSSIBLE_NEAR_DUPLICATE,NO_TEST_CANDIDATE,False,REPOSITORY_LICENSE_VERIFIED; ORIGINAL_REPOSITORY_VERIFIED,THIRD_PARTY_IMAGE_RIGHTS_UNCLEAR; REVIEW_REQUIRED,True,REVIEW_LICENSE,"Repository MIT license verified, but README says Google-sourced images may be copyrighted"
Venomous/Saw-scaled Viper/619283807-egyptian-saw-scaled-viper-lurking-chad-sahara-das-versunkene-paradies.jpg,619283807-egyptian-saw-scaled-viper-lurking-chad-sahara-das-versunkene-paradies.jpg,Venomous,Saw-scaled Viper,55881dff24fa31d54262e2fa9a68957ecca284145b8c87f16bb8b2ce9ecb17cf,960,540,,,,False,POSSIBLE_NEAR_DUPLICATE,NO_TEST_CANDIDATE,False,REPOSITORY_LICENSE_VERIFIED; ORIGINAL_REPOSITORY_VERIFIED,THIRD_PARTY_IMAGE_RIGHTS_UNCLEAR; REVIEW_REQUIRED,True,REVIEW_LICENSE,"Repository MIT license verified, but README says Google-sourced images may be copyrighted"
Venomous/Saw-scaled Viper/661453767-egyptian-saw-scaled-viper-lurking-worming-chad.jpg,661453767-egyptian-saw-scaled-viper-lurking-worming-chad.jpg,Venomous,Saw-scaled Viper,3e3945edf47ebcd96052f960d66fa7882a8af6a969bf6801535da20050c0beae,480,270,,,,False,POSSIBLE_NEAR_DUPLICATE,NO_TEST_CANDIDATE,False,REPOSITORY_LICENSE_VERIFIED; ORIGINAL_REPOSITORY_VERIFIED,THIRD_PARTY_IMAGE_RIGHTS_UNCLEAR; REVIEW_REQUIRED,True,REVIEW_LICENSE,"Repository MIT license verified, but README says Google-sourced images may be copyrighted"
Venomous/Saw-scaled Viper/6834742881_d6100bca97_b.jpg,6834742881_d6100bca97_b.jpg,Venomous,Saw-scaled Viper,bc1f7334275b674ab4261cd3c7a0e4bec937bad6ec70f452345cfe7e48b5f2e4,1024,617,,,,False,LIKELY_NEAR_DUPLICATE,NO_TEST_CANDIDATE,False,REPOSITORY_LICENSE_VERIFIED; ORIGINAL_REPOSITORY_VERIFIED,THIRD_PARTY_IMAGE_RIGHTS_UNCLEAR; REVIEW_REQUIRED,True,REVIEW_LIKELY_NEAR_DUPLICATE,Likely near-duplicate requires human decision
Venomous/Saw-scaled Viper/686451267-wall-gecko-egyptian-saw-scaled-viper-worming-chad.jpg,686451267-wall-gecko-egyptian-saw-scaled-viper-worming-chad.jpg,Venomous,Saw-scaled Viper,4e1a7dba2c446299e30a7ff1f00f4bd4044400b1ecfabdde17a12f171b7721c3,960,540,,,,False,LIKELY_NEAR_DUPLICATE,NO_TEST_CANDIDATE,False,REPOSITORY_LICENSE_VERIFIED; ORIGINAL_REPOSITORY_VERIFIED,THIRD_PARTY_IMAGE_RIGHTS_UNCLEAR; REVIEW_REQUIRED,True,REVIEW_LIKELY_NEAR_DUPLICATE,Likely near-duplicate requires human decision
Venomous/Saw-scaled Viper/699780063-wall-gecko-egyptian-saw-scaled-viper-chad-sahara-das-versunkene-paradies.jpg,699780063-wall-gecko-egyptian-saw-scaled-viper-chad-sahara-das-versunkene-paradies.jpg,Venomous,Saw-scaled Viper,6e370757067e588bc1b0270208c61c85791e07f18d25cc72c189eaa9782525bf,960,540,,,,False,LIKELY_NEAR_DUPLICATE,NO_TEST_CANDIDATE,False,REPOSITORY_LICENSE_VERIFIED; ORIGINAL_REPOSITORY_VERIFIED,THIRD_PARTY_IMAGE_RIGHTS_UNCLEAR; REVIEW_REQUIRED,True,REVIEW_LIKELY_NEAR_DUPLICATE,Likely near-duplicate requires human decision
Venomous/Saw-scaled Viper/755725196-egyptian-saw-scaled-viper-gecko-chad-sahara-das-versunkene-paradies.jpg,755725196-egyptian-saw-scaled-viper-gecko-chad-sahara-das-versunkene-paradies.jpg,Venomous,Saw-scaled Viper,95d52acbf01d1a1ae97e9a3ee1bb474882475c7ddffb2948997d934dcde8e356,960,540,,,,False,POSSIBLE_NEAR_DUPLICATE,NO_TEST_CANDIDATE,False,REPOSITORY_LICENSE_VERIFIED; ORIGINAL_REPOSITORY_VERIFIED,THIRD_PARTY_IMAGE_RIGHTS_UNCLEAR; REVIEW_REQUIRED,True,REVIEW_LICENSE,"Repository MIT license verified, but README says Google-sourced images may be copyrighted"
Venomous/Saw-scaled Viper/806797304-wall-gecko-egyptian-saw-scaled-viper-chad-sahara-das-versunkene-paradies.jpg,806797304-wall-gecko-egyptian-saw-scaled-viper-chad-sahara-das-versunkene-paradies.jpg,Venomous,Saw-scaled Viper,348a6740c9340dcff8e35c1bf2033215fbc5fb2811af50e1236f84b0cca50993,960,540,,,,False,POSSIBLE_NEAR_DUPLICATE,NO_TEST_CANDIDATE,False,REPOSITORY_LICENSE_VERIFIED; ORIGINAL_REPOSITORY_VERIFIED,THIRD_PARTY_IMAGE_RIGHTS_UNCLEAR; REVIEW_REQUIRED,True,REVIEW_LICENSE,"Repository MIT license verified, but README says Google-sourced images may be copyrighted"
Venomous/Saw-scaled Viper/886949850-wall-gecko-egyptian-saw-scaled-viper-wriggling-chad.jpg,886949850-wall-gecko-egyptian-saw-scaled-viper-wriggling-chad.jpg,Venomous,Saw-scaled Viper,29e460384f70d5eb35e1c9bd5ceac88d078ed8177ea940a88c99345a2d1f1abe,960,540,,,,False,POSSIBLE_NEAR_DUPLICATE,NO_TEST_CANDIDATE,False,REPOSITORY_LICENSE_VERIFIED; ORIGINAL_REPOSITORY_VERIFIED,THIRD_PARTY_IMAGE_RIGHTS_UNCLEAR; REVIEW_REQUIRED,True,REVIEW_LICENSE,"Repository MIT license verified, but README says Google-sourced images may be copyrighted"
Venomous/Saw-scaled Viper/90130058.jpg,90130058.jpg,Venomous,Saw-scaled Viper,6e0eb50f51ad7d4e75886fe42fda425d5973591928949982b8f6c0ffee664e58,700,381,,,,False,POSSIBLE_NEAR_DUPLICATE,NO_TEST_CANDIDATE,False,REPOSITORY_LICENSE_VERIFIED; ORIGINAL_REPOSITORY_VERIFIED,THIRD_PARTY_IMAGE_RIGHTS_UNCLEAR; REVIEW_REQUIRED,True,REVIEW_LICENSE,"Repository MIT license verified, but README says Google-sourced images may be copyrighted"
Venomous/Saw-scaled Viper/_afe8d134-4e76-11e6-8d8d-a42edc5c5383.jpg,_afe8d134-4e76-11e6-8d8d-a42edc5c5383.jpg,Venomous,Saw-scaled Viper,58004011c916e26b695fcc79ca7973d59dcedc783330a2bd707a55065e193b63,640,327,,,,False,POSSIBLE_NEAR_DUPLICATE,POSSIBLE_LEAKAGE_RISK,False,REPOSITORY_LICENSE_VERIFIED; ORIGINAL_REPOSITORY_VERIFIED,THIRD_PARTY_IMAGE_RIGHTS_UNCLEAR; REVIEW_REQUIRED,True,REVIEW_LICENSE,"Repository MIT license verified, but README says Google-sourced images may be copyrighted"
Venomous/Saw-scaled Viper/_DSC0260.jpg,_DSC0260.jpg,Venomous,Saw-scaled Viper,2d66314c3dc1aedea5f2347f673ce806343f0c159b678887aa9c1a70a3572775,1600,992,,,,False,POSSIBLE_NEAR_DUPLICATE,POSSIBLE_LEAKAGE_RISK,False,REPOSITORY_LICENSE_VERIFIED; ORIGINAL_REPOSITORY_VERIFIED,THIRD_PARTY_IMAGE_RIGHTS_UNCLEAR; REVIEW_REQUIRED,True,REVIEW_LICENSE,"Repository MIT license verified, but README says Google-sourced images may be copyrighted"
Venomous/Saw-scaled Viper/CY025J-1.jpg,CY025J-1.jpg,Venomous,Saw-scaled Viper,69853efd59e6b0aa387707aee0bca1907d3dfdd3c71ffa0aab598ce5ec44a4f8,2048,1360,,,,False,POSSIBLE_NEAR_DUPLICATE,POSSIBLE_LEAKAGE_RISK,False,REPOSITORY_LICENSE_VERIFIED; ORIGINAL_REPOSITORY_VERIFIED,THIRD_PARTY_IMAGE_RIGHTS_UNCLEAR; REVIEW_REQUIRED,True,REVIEW_LICENSE,"Repository MIT license verified, but README says Google-sourced images may be copyrighted"
Venomous/Saw-scaled Viper/Desktop14 copy.jpg,Desktop14 copy.jpg,Venomous,Saw-scaled Viper,fa05dc941ec7f1e9ca1fda51fde79b3ee3889bfe8870083c5a21db6cb332d134,640,360,,,,False,POSSIBLE_NEAR_DUPLICATE,NO_TEST_CANDIDATE,False,REPOSITORY_LICENSE_VERIFIED; ORIGINAL_REPOSITORY_VERIFIED,THIRD_PARTY_IMAGE_RIGHTS_UNCLEAR; REVIEW_REQUIRED,True,REVIEW_LICENSE,"Repository MIT license verified, but README says Google-sourced images may be copyrighted"
Venomous/Saw-scaled Viper/echis-carinatus-saw-scaled-viper-commonly-called-venomous-species-found-parts-middle-east-central-64402010_001.jpg,echis-carinatus-saw-scaled-viper-commonly-called-venomous-species-found-parts-middle-east-central-64402010_001.jpg,Venomous,Saw-scaled Viper,30d331d243673a3c24b3d50a53664248cd00cdd53cc6f8189aec1832b4b77723,242,160,,,,False,LIKELY_NEAR_DUPLICATE,NO_TEST_CANDIDATE,False,REPOSITORY_LICENSE_VERIFIED; ORIGINAL_REPOSITORY_VERIFIED,THIRD_PARTY_IMAGE_RIGHTS_UNCLEAR; REVIEW_REQUIRED,True,REVIEW_LIKELY_NEAR_DUPLICATE,Likely near-duplicate requires human decision
Venomous/Saw-scaled Viper/Echis_carinatus(Saw_Scaled_Viper)_Phansad.jpg,Echis_carinatus(Saw_Scaled_Viper)_Phansad.jpg,Venomous,Saw-scaled Viper,14c2f40b49b1287d2316b4134dc9050212641352d2d70889c137fd179aeff27f,2922,1908,,,,False,POSSIBLE_NEAR_DUPLICATE,NO_TEST_CANDIDATE,False,REPOSITORY_LICENSE_VERIFIED; ORIGINAL_REPOSITORY_VERIFIED,THIRD_PARTY_IMAGE_RIGHTS_UNCLEAR; REVIEW_REQUIRED,True,REVIEW_LICENSE,"Repository MIT license verified, but README says Google-sourced images may be copyrighted"
"Venomous/Saw-scaled Viper/flat,1000x1000,075,f.u4.jpg","flat,1000x1000,075,f.u4.jpg",Venomous,Saw-scaled Viper,25eccd42f7f99f4bcd062c987cd9fdc06dbfcc05633910c4a671c1d13069a44d,1000,594,,,,False,LIKELY_NEAR_DUPLICATE,NO_TEST_CANDIDATE,False,REPOSITORY_LICENSE_VERIFIED; ORIGINAL_REPOSITORY_VERIFIED,THIRD_PARTY_IMAGE_RIGHTS_UNCLEAR; REVIEW_REQUIRED,True,REVIEW_LIKELY_NEAR_DUPLICATE,Likely near-duplicate requires human decision
Venomous/Saw-scaled Viper/ht_saw_scaled_viper_heart_attack_treatment_lpl_130221_wmain.jpg,ht_saw_scaled_viper_heart_attack_treatment_lpl_130221_wmain.jpg,Venomous,Saw-scaled Viper,6ad8e486794aa940659188b0f311f5a58cc6805cf44fb3c7285294cc74bd6f66,640,360,,,,False,LIKELY_NEAR_DUPLICATE,NO_TEST_CANDIDATE,False,REPOSITORY_LICENSE_VERIFIED; ORIGINAL_REPOSITORY_VERIFIED,THIRD_PARTY_IMAGE_RIGHTS_UNCLEAR; REVIEW_REQUIRED,True,REVIEW_LIKELY_NEAR_DUPLICATE,Likely near-duplicate requires human decision
Venomous/Saw-scaled Viper/img_2505.jpg,img_2505.jpg,Venomous,Saw-scaled Viper,f14ad0f3074c8ad9c06a9c29a17de829d09badf11cfb215e4a2db29535d5056f,2431,1824,,,,False,POSSIBLE_NEAR_DUPLICATE,NO_TEST_CANDIDATE,False,REPOSITORY_LICENSE_VERIFIED; ORIGINAL_REPOSITORY_VERIFIED,THIRD_PARTY_IMAGE_RIGHTS_UNCLEAR; REVIEW_REQUIRED,True,REVIEW_LICENSE,"Repository MIT license verified, but README says Google-sourced images may be copyrighted"
Venomous/Saw-scaled Viper/IMG_3806-2.jpg,IMG_3806-2.jpg,Venomous,Saw-scaled Viper,8c258459e6210cab5992c81c91b7bf46caf85b743ca73d2991f980857c82f90d,4170,2777,,,,False,POSSIBLE_NEAR_DUPLICATE,NO_TEST_CANDIDATE,False,REPOSITORY_LICENSE_VERIFIED; ORIGINAL_REPOSITORY_VERIFIED,THIRD_PARTY_IMAGE_RIGHTS_UNCLEAR; REVIEW_REQUIRED,True,REVIEW_LICENSE,"Repository MIT license verified, but README says Google-sourced images may be copyrighted"
Venomous/Saw-scaled Viper/IMG_3808-2.jpg,IMG_3808-2.jpg,Venomous,Saw-scaled Viper,70c63c031bde35f4032478156a036b144a0cd97647ef785e4073cb05ab42238a,1834,1293,,,,False,LIKELY_NEAR_DUPLICATE,NO_TEST_CANDIDATE,False,REPOSITORY_LICENSE_VERIFIED; ORIGINAL_REPOSITORY_VERIFIED,THIRD_PARTY_IMAGE_RIGHTS_UNCLEAR; REVIEW_REQUIRED,True,REVIEW_LIKELY_NEAR_DUPLICATE,Likely near-duplicate requires human decision
Venomous/Saw-scaled Viper/IMG_4588.jpg,IMG_4588.jpg,Venomous,Saw-scaled Viper,219a184f7d9356710c6ad873f8c073f4c74920f11dfd6df2c3ac6fbc3478e021,3456,2304,,,,False,POSSIBLE_NEAR_DUPLICATE,NO_TEST_CANDIDATE,False,REPOSITORY_LICENSE_VERIFIED; ORIGINAL_REPOSITORY_VERIFIED,THIRD_PARTY_IMAGE_RIGHTS_UNCLEAR; REVIEW_REQUIRED,True,REVIEW_LICENSE,"Repository MIT license verified, but README says Google-sourced images may be copyrighted"
Venomous/Saw-scaled Viper/maxresdefault_001.jpg,maxresdefault_001.jpg,Venomous,Saw-scaled Viper,f028fb6ab02fe600e4f379bfe410f057873fc399771e4812d3b4ddb54e3d99a5,1920,1080,,,,False,POSSIBLE_NEAR_DUPLICATE,NO_TEST_CANDIDATE,False,REPOSITORY_LICENSE_VERIFIED; ORIGINAL_REPOSITORY_VERIFIED,THIRD_PARTY_IMAGE_RIGHTS_UNCLEAR; REVIEW_REQUIRED,True,REVIEW_LICENSE,"Repository MIT license verified, but README says Google-sourced images may be copyrighted"
Venomous/Saw-scaled Viper/maxresdefault_002.jpg,maxresdefault_002.jpg,Venomous,Saw-scaled Viper,c85af7d3680324621380060a50bf07b020542355a1a07b8687b34ff93722b423,1946,1461,,,,False,POSSIBLE_NEAR_DUPLICATE,NO_TEST_CANDIDATE,False,REPOSITORY_LICENSE_VERIFIED; ORIGINAL_REPOSITORY_VERIFIED,THIRD_PARTY_IMAGE_RIGHTS_UNCLEAR; REVIEW_REQUIRED,True,REVIEW_LICENSE,"Repository MIT license verified, but README says Google-sourced images may be copyrighted"
Venomous/Saw-scaled Viper/maxresdefault_003.jpg,maxresdefault_003.jpg,Venomous,Saw-scaled Viper,02a8ea5641d146f7779318820761fbf3478c2dc4d8460c295020ae18139a8544,1500,947,,,,False,LIKELY_NEAR_DUPLICATE,NO_TEST_CANDIDATE,False,REPOSITORY_LICENSE_VERIFIED; ORIGINAL_REPOSITORY_VERIFIED,THIRD_PARTY_IMAGE_RIGHTS_UNCLEAR; REVIEW_REQUIRED,True,REVIEW_LIKELY_NEAR_DUPLICATE,Likely near-duplicate requires human decision
Venomous/Saw-scaled Viper/maxresdefault_006.jpg,maxresdefault_006.jpg,Venomous,Saw-scaled Viper,09011c9a99ab0594c1aac739252a091a37dc82d64823d87bf45fc51e83eeb505,1920,1080,,,,False,POSSIBLE_NEAR_DUPLICATE,NO_TEST_CANDIDATE,False,REPOSITORY_LICENSE_VERIFIED; ORIGINAL_REPOSITORY_VERIFIED,THIRD_PARTY_IMAGE_RIGHTS_UNCLEAR; REVIEW_REQUIRED,True,REVIEW_LICENSE,"Repository MIT license verified, but README says Google-sourced images may be copyrighted"
Venomous/Saw-scaled Viper/maxresdefault_007.jpg,maxresdefault_007.jpg,Venomous,Saw-scaled Viper,76b2bf7d0863656fd6b18266cc90e6bd2e1d23348d6cc7af465448cdb0b74583,1280,720,,,,False,POSSIBLE_NEAR_DUPLICATE,NO_TEST_CANDIDATE,False,REPOSITORY_LICENSE_VERIFIED; ORIGINAL_REPOSITORY_VERIFIED,THIRD_PARTY_IMAGE_RIGHTS_UNCLEAR; REVIEW_REQUIRED,True,REVIEW_LICENSE,"Repository MIT license verified, but README says Google-sourced images may be copyrighted"
Venomous/Saw-scaled Viper/maxresdefault_008.jpg,maxresdefault_008.jpg,Venomous,Saw-scaled Viper,d0bfb7d9c0fc6a655e3a9869c495e142050416dff2927406acb09e510c591e96,1280,720,,,,False,LIKELY_NEAR_DUPLICATE,NO_TEST_CANDIDATE,False,REPOSITORY_LICENSE_VERIFIED; ORIGINAL_REPOSITORY_VERIFIED,THIRD_PARTY_IMAGE_RIGHTS_UNCLEAR; REVIEW_REQUIRED,True,REVIEW_LIKELY_NEAR_DUPLICATE,Likely near-duplicate requires human decision
Venomous/Saw-scaled Viper/maxresdefault_009.jpg,maxresdefault_009.jpg,Venomous,Saw-scaled Viper,ad17979685b645d1ad2972c0f363951af5e9db1ef058661f6e9f13ebd7ec1dfa,1280,720,,,,False,POSSIBLE_NEAR_DUPLICATE,NO_TEST_CANDIDATE,False,REPOSITORY_LICENSE_VERIFIED; ORIGINAL_REPOSITORY_VERIFIED,THIRD_PARTY_IMAGE_RIGHTS_UNCLEAR; REVIEW_REQUIRED,True,REVIEW_LICENSE,"Repository MIT license verified, but README says Google-sourced images may be copyrighted"
Venomous/Saw-scaled Viper/saw scaled viper.gif,saw scaled viper.gif,Venomous,Saw-scaled Viper,d8d6d90563e2551a88e56e18b94bf0913bd7928382cb85f284096f855b6b2d6a,440,423,,,,False,NO_STRICT_MATCH,NO_TEST_CANDIDATE,False,REPOSITORY_LICENSE_VERIFIED; ORIGINAL_REPOSITORY_VERIFIED,THIRD_PARTY_IMAGE_RIGHTS_UNCLEAR; REVIEW_REQUIRED,True,REVIEW_LICENSE,"Repository MIT license verified, but README says Google-sourced images may be copyrighted"
Venomous/Saw-scaled Viper/saw-scale-viper.jpg,saw-scale-viper.jpg,Venomous,Saw-scaled Viper,00a7fc9fbb263864a718d8e3c1b82d9d183a88ca99ac650d046f152b118602dd,240,126,,,,False,POSSIBLE_NEAR_DUPLICATE,NO_TEST_CANDIDATE,False,REPOSITORY_LICENSE_VERIFIED; ORIGINAL_REPOSITORY_VERIFIED,THIRD_PARTY_IMAGE_RIGHTS_UNCLEAR; REVIEW_REQUIRED,True,REVIEW_LICENSE,"Repository MIT license verified, but README says Google-sourced images may be copyrighted"
Venomous/Saw-scaled Viper/Saw-scaled Viper_002.jpg,Saw-scaled Viper_002.jpg,Venomous,Saw-scaled Viper,65f5d790876073d63e6643a797c6a69f07fcabbf23ba16f46fb72a8f847756b5,2592,1944,,,,False,FALSE_POSITIVE_PERCEPTUAL_MATCH,NO_TEST_CANDIDATE,False,REPOSITORY_LICENSE_VERIFIED; ORIGINAL_REPOSITORY_VERIFIED,THIRD_PARTY_IMAGE_RIGHTS_UNCLEAR; REVIEW_REQUIRED,True,REVIEW_LICENSE,"Repository MIT license verified, but README says Google-sourced images may be copyrighted"
Venomous/Saw-scaled Viper/Saw-Scaled-Viper-1 copy-X2.jpg,Saw-Scaled-Viper-1 copy-X2.jpg,Venomous,Saw-scaled Viper,3573bf01367d03397eb328f76cc2804cccd2972a136366370c4839c6f8619b16,1280,853,,,,False,LIKELY_NEAR_DUPLICATE,NO_TEST_CANDIDATE,False,REPOSITORY_LICENSE_VERIFIED; ORIGINAL_REPOSITORY_VERIFIED,THIRD_PARTY_IMAGE_RIGHTS_UNCLEAR; REVIEW_REQUIRED,True,REVIEW_LIKELY_NEAR_DUPLICATE,Likely near-duplicate requires human decision
Venomous/Saw-scaled Viper/Saw-Scaled-Viper-Bhavya-Joshi-Flickr.jpg,Saw-Scaled-Viper-Bhavya-Joshi-Flickr.jpg,Venomous,Saw-scaled Viper,bad0275796f0dc61bd23e3f8a90fa3398307059e3d3c5192775d10a08d4ad27b,704,414,,,,False,LIKELY_NEAR_DUPLICATE,NO_TEST_CANDIDATE,False,REPOSITORY_LICENSE_VERIFIED; ORIGINAL_REPOSITORY_VERIFIED,THIRD_PARTY_IMAGE_RIGHTS_UNCLEAR; REVIEW_REQUIRED,True,REVIEW_LIKELY_NEAR_DUPLICATE,Likely near-duplicate requires human decision
Venomous/Saw-scaled Viper/saw-scaled-viper_006.jpg,saw-scaled-viper_006.jpg,Venomous,Saw-scaled Viper,b575b3809fde482e0527181e1d32bfdb53e6f8e3d681d0aeeba9debdf6880f82,580,329,,,,False,POSSIBLE_NEAR_DUPLICATE,NO_TEST_CANDIDATE,False,REPOSITORY_LICENSE_VERIFIED; ORIGINAL_REPOSITORY_VERIFIED,THIRD_PARTY_IMAGE_RIGHTS_UNCLEAR; REVIEW_REQUIRED,True,REVIEW_LICENSE,"Repository MIT license verified, but README says Google-sourced images may be copyrighted"
Venomous/Saw-scaled Viper/Saw-Scaled-Viper_012.jpg,Saw-Scaled-Viper_012.jpg,Venomous,Saw-scaled Viper,b10936ff9e34c7b7d84dab18278a42b2a2e04e02d02e0f8b4a164c1be2445a70,757,386,,,,False,POSSIBLE_NEAR_DUPLICATE,NO_TEST_CANDIDATE,False,REPOSITORY_LICENSE_VERIFIED; ORIGINAL_REPOSITORY_VERIFIED,THIRD_PARTY_IMAGE_RIGHTS_UNCLEAR; REVIEW_REQUIRED,True,REVIEW_LICENSE,"Repository MIT license verified, but README says Google-sourced images may be copyrighted"
Venomous/Saw-scaled Viper/Saw-scaled_viper_egg.JPG,Saw-scaled_viper_egg.JPG,Venomous,Saw-scaled Viper,830951968c25cc52e76b2884a881b6b33a7e0f514a6d7185439a1f0ffc000a01,3648,2736,,,,False,POSSIBLE_NEAR_DUPLICATE,NO_TEST_CANDIDATE,False,REPOSITORY_LICENSE_VERIFIED; ORIGINAL_REPOSITORY_VERIFIED,THIRD_PARTY_IMAGE_RIGHTS_UNCLEAR; REVIEW_REQUIRED,True,REVIEW_LICENSE,"Repository MIT license verified, but README says Google-sourced images may be copyrighted"
Venomous/Saw-scaled Viper/saw_scaled_kid_with_biggie.jpg,saw_scaled_kid_with_biggie.jpg,Venomous,Saw-scaled Viper,a2026557287e4d35043053ffbbce15899614c248338103272375801ecea490c4,2048,978,,,,False,POSSIBLE_NEAR_DUPLICATE,NO_TEST_CANDIDATE,False,REPOSITORY_LICENSE_VERIFIED; ORIGINAL_REPOSITORY_VERIFIED,THIRD_PARTY_IMAGE_RIGHTS_UNCLEAR; REVIEW_REQUIRED,True,REVIEW_LICENSE,"Repository MIT license verified, but README says Google-sourced images may be copyrighted"
Venomous/Saw-scaled Viper/Saw_scaled_viper_001.jpg,Saw_scaled_viper_001.jpg,Venomous,Saw-scaled Viper,8890c8a3a01601936e84fa5b638f754bcaca13a7c97f53d9d787f4c207acd646,4036,2327,,,,False,POSSIBLE_NEAR_DUPLICATE,NO_TEST_CANDIDATE,False,REPOSITORY_LICENSE_VERIFIED; ORIGINAL_REPOSITORY_VERIFIED,THIRD_PARTY_IMAGE_RIGHTS_UNCLEAR; REVIEW_REQUIRED,True,REVIEW_LICENSE,"Repository MIT license verified, but README says Google-sourced images may be copyrighted"
Venomous/Saw-scaled Viper/SawScaledBG.jpg,SawScaledBG.jpg,Venomous,Saw-scaled Viper,24061c561468008fe5177784305d8c149bfdad6939bedb3487232f96ba8ba878,6000,4000,,,,False,POSSIBLE_NEAR_DUPLICATE,NO_TEST_CANDIDATE,False,REPOSITORY_LICENSE_VERIFIED; ORIGINAL_REPOSITORY_VERIFIED,THIRD_PARTY_IMAGE_RIGHTS_UNCLEAR; REVIEW_REQUIRED,True,REVIEW_LICENSE,"Repository MIT license verified, but README says Google-sourced images may be copyrighted"
Venomous/Saw-scaled Viper/Sind-saw-scaled-viper_001.jpg,Sind-saw-scaled-viper_001.jpg,Venomous,Saw-scaled Viper,fc71cd87086d57d9715abbb6fa5d3b750fcb284eee1bb39344ba36a156f7c34b,650,363,,,,False,POSSIBLE_NEAR_DUPLICATE,NO_TEST_CANDIDATE,False,REPOSITORY_LICENSE_VERIFIED; ORIGINAL_REPOSITORY_VERIFIED,THIRD_PARTY_IMAGE_RIGHTS_UNCLEAR; REVIEW_REQUIRED,True,REVIEW_LICENSE,"Repository MIT license verified, but README says Google-sourced images may be copyrighted"
Venomous/Saw-scaled Viper/Snakebite-DNase-saw-scaled-viper-31cd25oj9az8gi7dpey1vk.jpg,Snakebite-DNase-saw-scaled-viper-31cd25oj9az8gi7dpey1vk.jpg,Venomous,Saw-scaled Viper,45d65b4cb04f8e7e69fc6480d23895a854aec5484f54769ded6fb869f4299ebc,1024,606,,,,False,POSSIBLE_NEAR_DUPLICATE,NO_TEST_CANDIDATE,False,REPOSITORY_LICENSE_VERIFIED; ORIGINAL_REPOSITORY_VERIFIED,THIRD_PARTY_IMAGE_RIGHTS_UNCLEAR; REVIEW_REQUIRED,True,REVIEW_LICENSE,"Repository MIT license verified, but README says Google-sourced images may be copyrighted"
Venomous/Saw-scaled Viper/SNP00571.jpg,SNP00571.jpg,Venomous,Saw-scaled Viper,fa578bbc391ed14b3cb9fea86fab4c6db622bff87c70c65b8e194525feea0578,300,162,,,,False,POSSIBLE_NEAR_DUPLICATE,NO_TEST_CANDIDATE,False,REPOSITORY_LICENSE_VERIFIED; ORIGINAL_REPOSITORY_VERIFIED,THIRD_PARTY_IMAGE_RIGHTS_UNCLEAR; REVIEW_REQUIRED,True,REVIEW_LICENSE,"Repository MIT license verified, but README says Google-sourced images may be copyrighted"
Venomous/Saw-scaled Viper/west-african-carpet-viper-echis-ocellatus-west-africa-also-known-as-CEHX79.jpg,west-african-carpet-viper-echis-ocellatus-west-africa-also-known-as-CEHX79.jpg,Venomous,Saw-scaled Viper,a4019fa0bf5103dc8752ea1df51d7ff523bbba52fc60d4b3b34cfc2ad3b8de3b,1300,940,,,,False,NO_STRICT_MATCH,NO_TEST_CANDIDATE,False,REPOSITORY_LICENSE_VERIFIED; ORIGINAL_REPOSITORY_VERIFIED,THIRD_PARTY_IMAGE_RIGHTS_UNCLEAR; REVIEW_REQUIRED,True,REVIEW_LICENSE,"Repository MIT license verified, but README says Google-sourced images may be copyrighted"
Venomous/Spectacled Cobra/0224.jpeg,0224.jpeg,Venomous,Spectacled Cobra,14e2c81cf6d04f3098abdfe5a0261c4d084fe5e195fd3f7c8d09729bc4723092,1024,768,,,,False,NO_STRICT_MATCH,NO_TEST_CANDIDATE,False,REPOSITORY_LICENSE_VERIFIED; ORIGINAL_REPOSITORY_VERIFIED,THIRD_PARTY_IMAGE_RIGHTS_UNCLEAR; REVIEW_REQUIRED,True,REVIEW_LICENSE,"Repository MIT license verified, but README says Google-sourced images may be copyrighted"
