review_id,image_path,species,parent_class,review_type,suspected_match_path,suspected_match_split,frozen_test_involved,similarity_summary,contact_sheet_path,human_decision,human_notes,final_recommended_status
REVIEW_0142,C:\Users\yesam\Desktop\anviksa_ai\new_training_data\snake_images\Indian-Snakes-Dataset-master\Venomous\King Cobra\cobra6n.jpg,King Cobra,Venomous,DUPLICATE_REVIEW,train/Venomous_Snake/cobra6n.jpg,TRAIN,NO,pHash=0; dHash=0; aHash=0; aspect_delta=0.4333; pixel_corr=0.9999; SSIM=0.9968; hist_corr=0.9997; ORB_good=16; ORB_inliers=14; ORB_inlier_ratio=0.8750,contact_sheets/duplicate_review/review_0142_duplicate_review.png,,,
REVIEW_0143,C:\Users\yesam\Desktop\anviksa_ai\new_training_data\snake_images\Indian-Snakes-Dataset-master\Venomous\King Cobra\cobra_001.jpg,King Cobra,Venomous,DUPLICATE_REVIEW,train/Venomous_Snake/cobra_001.jpg,TRAIN,NO,pHash=0; dHash=1; aHash=0; aspect_delta=0.3218; pixel_corr=0.9997; SSIM=0.9977; hist_corr=0.9997; ORB_good=8; ORB_inliers=8; ORB_inlier_ratio=1.0000,contact_sheets/duplicate_review/review_0143_duplicate_review.png,,,
REVIEW_0144,C:\Users\yesam\Desktop\anviksa_ai\new_training_data\snake_images\Indian-Snakes-Dataset-master\Venomous\King Cobra\cobra_002.jpg,King Cobra,Venomous,DUPLICATE_REVIEW,train/Venomous_Snake/cobra_002.jpg,TRAIN,NO,pHash=0; dHash=0; aHash=0; aspect_delta=0.5112; pixel_corr=0.9995; SSIM=0.9962; hist_corr=0.9988; ORB_good=2; ORB_inliers=0; ORB_inlier_ratio=0.0000,contact_sheets/duplicate_review/review_0144_duplicate_review.png,,,
REVIEW_0145,C:\Users\yesam\Desktop\anviksa_ai\new_training_data\snake_images\Indian-Snakes-Dataset-master\Venomous\King Cobra\exotic_king_cobra_h.jpg,King Cobra,Venomous,DUPLICATE_REVIEW,train/Venomous_Snake/exotic_king_cobra_h.jpg,TRAIN,NO,pHash=0; dHash=0; aHash=0; aspect_delta=0.4375; pixel_corr=0.9997; SSIM=0.9965; hist_corr=0.9998; ORB_good=11; ORB_inliers=5; ORB_inlier_ratio=0.4545,contact_sheets/duplicate_review/review_0145_duplicate_review.png,,,
REVIEW_0146,C:\Users\yesam\Desktop\anviksa_ai\new_training_data\snake_images\Indian-Snakes-Dataset-master\Venomous\King Cobra\IMG_7375.jpg,King Cobra,Venomous,DUPLICATE_REVIEW,validation/Venomous_Snake/IMG_7375.jpg,VALIDATION,NO,pHash=0; dHash=0; aHash=0; aspect_delta=0.2931; pixel_corr=0.9997; SSIM=0.9979; hist_corr=0.9994; ORB_good=1; ORB_inliers=0; ORB_inlier_ratio=0.0000,contact_sheets/duplicate_review/review_0146_duplicate_review.png,,,
REVIEW_0147,C:\Users\yesam\Desktop\anviksa_ai\new_training_data\snake_images\Indian-Snakes-Dataset-master\Venomous\King Cobra\IMG_7415.jpg,King Cobra,Venomous,DUPLICATE_REVIEW,train/Venomous_Snake/IMG_7415.jpg,TRAIN,NO,pHash=0; dHash=0; aHash=0; aspect_delta=0.2220; pixel_corr=0.9994; SSIM=0.9949; hist_corr=0.9976; ORB_good=1; ORB_inliers=0; ORB_inlier_ratio=0.0000,contact_sheets/duplicate_review/review_0147_duplicate_review.png,,,
REVIEW_0148,C:\Users\yesam\Desktop\anviksa_ai\new_training_data\snake_images\Indian-Snakes-Dataset-master\Venomous\King Cobra\IMG_7421.jpg,King Cobra,Venomous,DUPLICATE_REVIEW,train/Venomous_Snake/IMG_7421.jpg,TRAIN,NO,pHash=0; dHash=0; aHash=0; aspect_delta=0.3205; pixel_corr=0.9996; SSIM=0.9955; hist_corr=0.9951; ORB_good=1; ORB_inliers=0; ORB_inlier_ratio=0.0000,contact_sheets/duplicate_review/review_0148_duplicate_review.png,,,
REVIEW_0149,C:\Users\yesam\Desktop\anviksa_ai\new_training_data\snake_images\Indian-Snakes-Dataset-master\Venomous\King Cobra\king-cobra-1_001.jpg,King Cobra,Venomous,DUPLICATE_REVIEW,train/Venomous_Snake/king-cobra-1_001.jpg,TRAIN,NO,pHash=0; dHash=0; aHash=0; aspect_delta=0.3047; pixel_corr=0.9995; SSIM=0.9968; hist_corr=0.9998; ORB_good=5; ORB_inliers=5; ORB_inlier_ratio=1.0000,contact_sheets/duplicate_review/review_0149_duplicate_review.png,,,
REVIEW_0150,C:\Users\yesam\Desktop\anviksa_ai\new_training_data\snake_images\Indian-Snakes-Dataset-master\Venomous\King Cobra\King-Cobra-by-kokotewan-640x326.jpg,King Cobra,Venomous,DUPLICATE_REVIEW,train/Venomous_Snake/King-Cobra-by-kokotewan-640x326.jpg,TRAIN,NO,pHash=0; dHash=0; aHash=0; aspect_delta=0.4906; pixel_corr=0.9999; SSIM=0.9987; hist_corr=0.9995; ORB_good=12; ORB_inliers=7; ORB_inlier_ratio=0.5833,contact_sheets/duplicate_review/review_0150_duplicate_review.png,,,
REVIEW_0151,C:\Users\yesam\Desktop\anviksa_ai\new_training_data\snake_images\Indian-Snakes-Dataset-master\Venomous\King Cobra\King-Cobra-captive.jpg,King Cobra,Venomous,DUPLICATE_REVIEW,train/Venomous_Snake/King-Cobra-captive.jpg,TRAIN,NO,pHash=0; dHash=0; aHash=0; aspect_delta=0.4711; pixel_corr=0.9998; SSIM=0.9975; hist_corr=0.9997; ORB_good=9; ORB_inliers=9; ORB_inlier_ratio=1.0000,contact_sheets/duplicate_review/review_0151_duplicate_review.png,,,
REVIEW_0152,C:\Users\yesam\Desktop\anviksa_ai\new_training_data\snake_images\Indian-Snakes-Dataset-master\Venomous\King Cobra\king-cobra-wallpapers-desktop-background.jpg,King Cobra,Venomous,DUPLICATE_REVIEW,train/Venomous_Snake/king-cobra-wallpapers-desktop-background.jpg,TRAIN,NO,pHash=0; dHash=0; aHash=0; aspect_delta=0.3750; pixel_corr=0.9998; SSIM=0.9978; hist_corr=0.9991; ORB_good=5; ORB_inliers=0; ORB_inlier_ratio=0.0000,contact_sheets/duplicate_review/review_0152_duplicate_review.png,,,
REVIEW_0153,C:\Users\yesam\Desktop\anviksa_ai\new_training_data\snake_images\Indian-Snakes-Dataset-master\Venomous\King Cobra\King_Cobra_25.jpg,King Cobra,Venomous,DUPLICATE_REVIEW,train/Venomous_Snake/King_Cobra_25.jpg,TRAIN,NO,pHash=0; dHash=0; aHash=0; aspect_delta=0.2000; pixel_corr=0.9996; SSIM=0.9975; hist_corr=0.9993; ORB_good=0; ORB_inliers=0; ORB_inlier_ratio=0.0000,contact_sheets/duplicate_review/review_0153_duplicate_review.png,,,
REVIEW_0154,C:\Users\yesam\Desktop\anviksa_ai\new_training_data\snake_images\Indian-Snakes-Dataset-master\Venomous\King Cobra\kingcobra-002.jpg,King Cobra,Venomous,DUPLICATE_REVIEW,train/Venomous_Snake/kingcobra-002.jpg,TRAIN,NO,pHash=0; dHash=0; aHash=0; aspect_delta=0.3964; pixel_corr=0.9998; SSIM=0.9975; hist_corr=0.9998; ORB_good=8; ORB_inliers=8; ORB_inlier_ratio=1.0000,contact_sheets/duplicate_review/review_0154_duplicate_review.png,,,
REVIEW_0155,C:\Users\yesam\Desktop\anviksa_ai\new_training_data\snake_images\Indian-Snakes-Dataset-master\Venomous\King Cobra\KingCobra_001.jpg,King Cobra,Venomous,DUPLICATE_REVIEW,train/Venomous_Snake/KingCobra_001.jpg,TRAIN,NO,pHash=0; dHash=0; aHash=1; aspect_delta=0.3333; pixel_corr=0.9996; SSIM=0.9966; hist_corr=0.9995; ORB_good=16; ORB_inliers=13; ORB_inlier_ratio=0.8125,contact_sheets/duplicate_review/review_0155_duplicate_review.png,,,
REVIEW_0156,C:\Users\yesam\Desktop\anviksa_ai\new_training_data\snake_images\Indian-Snakes-Dataset-master\Venomous\King Cobra\KingCobra_003.jpg,King Cobra,Venomous,DUPLICATE_REVIEW,train/Venomous_Snake/KingCobra_003.jpg,TRAIN,NO,pHash=2; dHash=0; aHash=0; aspect_delta=0.4178; pixel_corr=0.9998; SSIM=0.9953; hist_corr=0.9993; ORB_good=5; ORB_inliers=0; ORB_inlier_ratio=0.0000,contact_sheets/duplicate_review/review_0156_duplicate_review.png,,,
REVIEW_0157,C:\Users\yesam\Desktop\anviksa_ai\new_training_data\snake_images\Indian-Snakes-Dataset-master\Venomous\King Cobra\landing_king-cobra.jpg,King Cobra,Venomous,DUPLICATE_REVIEW,train/Venomous_Snake/landing_king-cobra.jpg,TRAIN,NO,pHash=0; dHash=0; aHash=0; aspect_delta=0.5339; pixel_corr=0.9999; SSIM=0.9962; hist_corr=0.9997; ORB_good=10; ORB_inliers=7; ORB_inlier_ratio=0.7000,contact_sheets/duplicate_review/review_0157_duplicate_review.png,,,
REVIEW_0158,C:\Users\yesam\Desktop\anviksa_ai\new_training_data\snake_images\Indian-Snakes-Dataset-master\Venomous\King Cobra\PAY-COBRA-SNAKE-RESCUE.jpg,King Cobra,Venomous,DUPLICATE_REVIEW,train/Venomous_Snake/PAY-COBRA-SNAKE-RESCUE.jpg,TRAIN,NO,pHash=0; dHash=0; aHash=0; aspect_delta=0.5154; pixel_corr=0.9997; SSIM=0.9972; hist_corr=0.9999; ORB_good=10; ORB_inliers=7; ORB_inlier_ratio=0.7000,contact_sheets/duplicate_review/review_0158_duplicate_review.png,,,
REVIEW_0159,C:\Users\yesam\Desktop\anviksa_ai\new_training_data\snake_images\Indian-Snakes-Dataset-master\Venomous\King Cobra\photos.medleyphoto.13543526.jpg,King Cobra,Venomous,DUPLICATE_REVIEW,validation/Venomous_Snake/photos.medleyphoto.13543526.jpg,VALIDATION,NO,pHash=0; dHash=0; aHash=0; aspect_delta=0.4025; pixel_corr=0.9998; SSIM=0.9965; hist_corr=0.9993; ORB_good=17; ORB_inliers=17; ORB_inlier_ratio=1.0000,contact_sheets/duplicate_review/review_0159_duplicate_review.png,,,
REVIEW_0160,C:\Users\yesam\Desktop\anviksa_ai\new_training_data\snake_images\Indian-Snakes-Dataset-master\Venomous\King Cobra\r0_135_2757_1691_w1200_h678_fmax.jpg,King Cobra,Venomous,DUPLICATE_REVIEW,train/Venomous_Snake/r0_135_2757_1691_w1200_h678_fmax.jpg,TRAIN,NO,pHash=0; dHash=3; aHash=0; aspect_delta=0.4358; pixel_corr=0.9990; SSIM=0.9967; hist_corr=0.9943; ORB_good=11; ORB_inliers=8; ORB_inlier_ratio=0.7273,contact_sheets/duplicate_review/review_0160_duplicate_review.png,,,
REVIEW_0161,C:\Users\yesam\Desktop\anviksa_ai\new_training_data\snake_images\Indian-Snakes-Dataset-master\Venomous\King Cobra\snake-kingcobra-reptile-597045-o.jpg,King Cobra,Venomous,DUPLICATE_REVIEW,validation/Venomous_Snake/snake-kingcobra-reptile-597045-o.jpg,VALIDATION,NO,pHash=0; dHash=0; aHash=0; aspect_delta=0.2500; pixel_corr=0.9999; SSIM=0.9971; hist_corr=0.9999; ORB_good=6; ORB_inliers=4; ORB_inlier_ratio=0.6667,contact_sheets/duplicate_review/review_0161_duplicate_review.png,,,
REVIEW_0162,C:\Users\yesam\Desktop\anviksa_ai\new_training_data\snake_images\Indian-Snakes-Dataset-master\Venomous\King Cobra\T05-0001-0111.jpg,King Cobra,Venomous,DUPLICATE_REVIEW,validation/Venomous_Snake/T05-0001-0111.jpg,VALIDATION,NO,pHash=0; dHash=1; aHash=0; aspect_delta=0.4416; pixel_corr=0.9999; SSIM=0.9975; hist_corr=0.9998; ORB_good=14; ORB_inliers=12; ORB_inlier_ratio=0.8571,contact_sheets/duplicate_review/review_0162_duplicate_review.png,,,
REVIEW_0163,C:\Users\yesam\Desktop\anviksa_ai\new_training_data\snake_images\Indian-Snakes-Dataset-master\Venomous\Monocled Cobra\13350233_1079893875431314_5715026036656697829_o.jpg,Monocled Cobra,Venomous,FROZEN_TEST_REVIEW,test/Venomous_Snake/13350233_1079893875431314_5715026036656697829_o.jpg,TEST,YES,pHash=0; dHash=0; aHash=0; aspect_delta=0.3750; pixel_corr=0.9994; SSIM=0.9979; hist_corr=0.9970; ORB_good=9; ORB_inliers=5; ORB_inlier_ratio=0.5556,contact_sheets/frozen_test_review/review_0163_frozen_test_review.png,,,
REVIEW_0164,C:\Users\yesam\Desktop\anviksa_ai\new_training_data\snake_images\Indian-Snakes-Dataset-master\Venomous\Monocled Cobra\1_001.jpg,Monocled Cobra,Venomous,DUPLICATE_REVIEW,train/Venomous_Snake/1_001.jpg,TRAIN,NO,pHash=0; dHash=0; aHash=0; aspect_delta=0.4366; pixel_corr=0.9995; SSIM=0.9973; hist_corr=0.9998; ORB_good=12; ORB_inliers=9; ORB_inlier_ratio=0.7500,contact_sheets/duplicate_review/review_0164_duplicate_review.png,,,
REVIEW_0165,C:\Users\yesam\Desktop\anviksa_ai\new_training_data\snake_images\Indian-Snakes-Dataset-master\Venomous\Monocled Cobra\1_002.jpg,Monocled Cobra,Venomous,DUPLICATE_REVIEW,train/Venomous_Snake/1_002.jpg,TRAIN,NO,pHash=0; dHash=0; aHash=0; aspect_delta=0.4366; pixel_corr=0.9991; SSIM=0.9971; hist_corr=0.9989; ORB_good=4; ORB_inliers=4; ORB_inlier_ratio=1.0000,contact_sheets/duplicate_review/review_0165_duplicate_review.png,,,
REVIEW_0166,C:\Users\yesam\Desktop\anviksa_ai\new_training_data\snake_images\Indian-Snakes-Dataset-master\Venomous\Monocled Cobra\1_010.jpg,Monocled Cobra,Venomous,DUPLICATE_REVIEW,validation/Venomous_Snake/1_010.jpg,VALIDATION,NO,pHash=0; dHash=0; aHash=0; aspect_delta=0.4366; pixel_corr=0.9990; SSIM=0.9965; hist_corr=0.9996; ORB_good=8; ORB_inliers=7; ORB_inlier_ratio=0.8750,contact_sheets/duplicate_review/review_0166_duplicate_review.png,,,
REVIEW_0167,C:\Users\yesam\Desktop\anviksa_ai\new_training_data\snake_images\Indian-Snakes-Dataset-master\Venomous\Monocled Cobra\263591_10150346421368504_683593503_10295748_8378405_n (6).jpg,Monocled Cobra,Venomous,FROZEN_TEST_REVIEW,test/Venomous_Snake/263591_10150346421368504_683593503_10295748_8378405_n (6).jpg,TEST,YES,pHash=0; dHash=1; aHash=2; aspect_delta=0.5194; pixel_corr=0.9990; SSIM=0.9954; hist_corr=0.9994; ORB_good=9; ORB_inliers=5; ORB_inlier_ratio=0.5556,contact_sheets/frozen_test_review/review_0167_frozen_test_review.png,,,
REVIEW_0168,C:\Users\yesam\Desktop\anviksa_ai\new_training_data\snake_images\Indian-Snakes-Dataset-master\Venomous\Monocled Cobra\858129_1280x720.jpg,Monocled Cobra,Venomous,FROZEN_TEST_REVIEW,test/Venomous_Snake/858129_1280x720.jpg,TEST,YES,pHash=0; dHash=0; aHash=0; aspect_delta=0.4375; pixel_corr=0.9998; SSIM=0.9975; hist_corr=0.9999; ORB_good=10; ORB_inliers=7; ORB_inlier_ratio=0.7000,contact_sheets/frozen_test_review/review_0168_frozen_test_review.png,,,
REVIEW_0169,C:\Users\yesam\Desktop\anviksa_ai\new_training_data\snake_images\Indian-Snakes-Dataset-master\Venomous\Monocled Cobra\9.jpg,Monocled Cobra,Venomous,DUPLICATE_REVIEW,train/Venomous_Snake/9 (3).jpg,TRAIN,NO,pHash=0; dHash=0; aHash=0; aspect_delta=0.4366; pixel_corr=0.9999; SSIM=0.9980; hist_corr=0.9886; ORB_good=11; ORB_inliers=7; ORB_inlier_ratio=0.6364,contact_sheets/duplicate_review/review_0169_duplicate_review.png,,,
REVIEW_0170,C:\Users\yesam\Desktop\anviksa_ai\new_training_data\snake_images\Indian-Snakes-Dataset-master\Venomous\Monocled Cobra\bi5uo5ktrmbc1bcqqdrf.jpg,Monocled Cobra,Venomous,DUPLICATE_REVIEW,train/Venomous_Snake/bi5uo5ktrmbc1bcqqdrf.jpg,TRAIN,NO,pHash=0; dHash=0; aHash=2; aspect_delta=0.4388; pixel_corr=0.9997; SSIM=0.9984; hist_corr=0.9992; ORB_good=16; ORB_inliers=10; ORB_inlier_ratio=0.6250,contact_sheets/duplicate_review/review_0170_duplicate_review.png,,,
REVIEW_0171,C:\Users\yesam\Desktop\anviksa_ai\new_training_data\snake_images\Indian-Snakes-Dataset-master\Venomous\Monocled Cobra\Cobra-Monocled-7356-full.jpg,Monocled Cobra,Venomous,DUPLICATE_REVIEW,train/Venomous_Snake/Cobra-Monocled-7356-full.jpg,TRAIN,NO,pHash=0; dHash=0; aHash=0; aspect_delta=0.4375; pixel_corr=0.9997; SSIM=0.9935; hist_corr=0.9994; ORB_good=10; ORB_inliers=8; ORB_inlier_ratio=0.8000,contact_sheets/duplicate_review/review_0171_duplicate_review.png,,,
REVIEW_0172,C:\Users\yesam\Desktop\anviksa_ai\new_training_data\snake_images\Indian-Snakes-Dataset-master\Venomous\Monocled Cobra\cobra-monocled-naja-very-dangerous-looking-rat-food-67509736.jpg,Monocled Cobra,Venomous,DUPLICATE_REVIEW,train/Venomous_Snake/cobra-monocled-naja-very-dangerous-looking-rat-food-67509736.jpg,TRAIN,NO,pHash=2; dHash=0; aHash=0; aspect_delta=0.4788; pixel_corr=0.9998; SSIM=0.9962; hist_corr=0.9994; ORB_good=15; ORB_inliers=7; ORB_inlier_ratio=0.4667,contact_sheets/duplicate_review/review_0172_duplicate_review.png,,,
REVIEW_0173,C:\Users\yesam\Desktop\anviksa_ai\new_training_data\snake_images\Indian-Snakes-Dataset-master\Venomous\Monocled Cobra\cobra-monocled.jpg,Monocled Cobra,Venomous,DUPLICATE_REVIEW,train/Venomous_Snake/cobra-monocled.jpg,TRAIN,NO,pHash=0; dHash=2; aHash=0; aspect_delta=0.3333; pixel_corr=0.9995; SSIM=0.9963; hist_corr=0.9996; ORB_good=18; ORB_inliers=15; ORB_inlier_ratio=0.8333,contact_sheets/duplicate_review/review_0173_duplicate_review.png,,,
REVIEW_0174,C:\Users\yesam\Desktop\anviksa_ai\new_training_data\snake_images\Indian-Snakes-Dataset-master\Venomous\Monocled Cobra\cobra.jpg,Monocled Cobra,Venomous,DUPLICATE_REVIEW,train/Venomous_Snake/cobra.jpg,TRAIN,NO,pHash=0; dHash=0; aHash=0; aspect_delta=0.4000; pixel_corr=0.9998; SSIM=0.9979; hist_corr=0.9991; ORB_good=19; ORB_inliers=17; ORB_inlier_ratio=0.8947,contact_sheets/duplicate_review/review_0174_duplicate_review.png,,,
REVIEW_0175,C:\Users\yesam\Desktop\anviksa_ai\new_training_data\snake_images\Indian-Snakes-Dataset-master\Venomous\Monocled Cobra\Krabi_King_Cobra_Show_4.jpg,Monocled Cobra,Venomous,DUPLICATE_REVIEW,train/Venomous_Snake/Krabi_King_Cobra_Show_4.jpg,TRAIN,NO,pHash=0; dHash=0; aHash=0; aspect_delta=0.3355; pixel_corr=0.9997; SSIM=0.9984; hist_corr=0.9991; ORB_good=12; ORB_inliers=12; ORB_inlier_ratio=1.0000,contact_sheets/duplicate_review/review_0175_duplicate_review.png,,,
REVIEW_0176,C:\Users\yesam\Desktop\anviksa_ai\new_training_data\snake_images\Indian-Snakes-Dataset-master\Venomous\Monocled Cobra\maxresdefault.jpg,Monocled Cobra,Venomous,DUPLICATE_REVIEW,validation/Venomous_Snake/maxresdefault (2).jpg,VALIDATION,NO,pHash=2; dHash=0; aHash=0; aspect_delta=0.4375; pixel_corr=0.9999; SSIM=0.9957; hist_corr=0.9995; ORB_good=12; ORB_inliers=7; ORB_inlier_ratio=0.5833,contact_sheets/duplicate_review/review_0176_duplicate_review.png,,,
REVIEW_0177,C:\Users\yesam\Desktop\anviksa_ai\new_training_data\snake_images\Indian-Snakes-Dataset-master\Venomous\Monocled Cobra\maxresdefault_002.jpg,Monocled Cobra,Venomous,DUPLICATE_REVIEW,train/Venomous_Snake/maxresdefault_002 (2).jpg,TRAIN,NO,pHash=0; dHash=0; aHash=0; aspect_delta=0.4375; pixel_corr=0.9997; SSIM=0.9972; hist_corr=0.9994; ORB_good=6; ORB_inliers=5; ORB_inlier_ratio=0.8333,contact_sheets/duplicate_review/review_0177_duplicate_review.png,,,
REVIEW_0178,C:\Users\yesam\Desktop\anviksa_ai\new_training_data\snake_images\Indian-Snakes-Dataset-master\Venomous\Monocled Cobra\maxresdefault_005.jpg,Monocled Cobra,Venomous,DUPLICATE_REVIEW,train/Venomous_Snake/maxresdefault_005.jpg,TRAIN,NO,pHash=0; dHash=1; aHash=0; aspect_delta=0.4375; pixel_corr=0.9998; SSIM=0.9971; hist_corr=0.9989; ORB_good=11; ORB_inliers=6; ORB_inlier_ratio=0.5455,contact_sheets/duplicate_review/review_0178_duplicate_review.png,,,
REVIEW_0179,C:\Users\yesam\Desktop\anviksa_ai\new_training_data\snake_images\Indian-Snakes-Dataset-master\Venomous\Monocled Cobra\monocled-61.jpg,Monocled Cobra,Venomous,DUPLICATE_REVIEW,train/Venomous_Snake/monocled-61.jpg,TRAIN,NO,pHash=0; dHash=0; aHash=0; aspect_delta=0.3333; pixel_corr=0.9997; SSIM=0.9979; hist_corr=0.9989; ORB_good=4; ORB_inliers=4; ORB_inlier_ratio=1.0000,contact_sheets/duplicate_review/review_0179_duplicate_review.png,,,
REVIEW_0180,C:\Users\yesam\Desktop\anviksa_ai\new_training_data\snake_images\Indian-Snakes-Dataset-master\Venomous\Monocled Cobra\monocled-baby-cobra3.jpg,Monocled Cobra,Venomous,DUPLICATE_REVIEW,train/Venomous_Snake/monocled-baby-cobra3.jpg,TRAIN,NO,pHash=0; dHash=0; aHash=0; aspect_delta=0.5462; pixel_corr=0.9994; SSIM=0.9977; hist_corr=0.9998; ORB_good=5; ORB_inliers=4; ORB_inlier_ratio=0.8000,contact_sheets/duplicate_review/review_0180_duplicate_review.png,,,
REVIEW_0181,C:\Users\yesam\Desktop\anviksa_ai\new_training_data\snake_images\Indian-Snakes-Dataset-master\Venomous\Monocled Cobra\monocled-cobra-back_1.jpg,Monocled Cobra,Venomous,DUPLICATE_REVIEW,train/Venomous_Snake/monocled-cobra-back_1.jpg,TRAIN,NO,pHash=0; dHash=1; aHash=0; aspect_delta=0.4452; pixel_corr=0.9993; SSIM=0.9969; hist_corr=1.0000; ORB_good=14; ORB_inliers=11; ORB_inlier_ratio=0.7857,contact_sheets/duplicate_review/review_0181_duplicate_review.png,,,
REVIEW_0182,C:\Users\yesam\Desktop\anviksa_ai\new_training_data\snake_images\Indian-Snakes-Dataset-master\Venomous\Monocled Cobra\monocled-cobra-snake-death_85876_ver1.0_1280_720.jpg,Monocled Cobra,Venomous,DUPLICATE_REVIEW,validation/Venomous_Snake/monocled-cobra-snake-death_85876_ver1.0_1280_720.jpg,VALIDATION,NO,pHash=0; dHash=0; aHash=0; aspect_delta=0.4375; pixel_corr=0.9996; SSIM=0.9961; hist_corr=0.9999; ORB_good=11; ORB_inliers=11; ORB_inlier_ratio=1.0000,contact_sheets/duplicate_review/review_0182_duplicate_review.png,,,
REVIEW_0183,C:\Users\yesam\Desktop\anviksa_ai\new_training_data\snake_images\Indian-Snakes-Dataset-master\Venomous\Monocled Cobra\naja-kaouthia-monocled-cobras-randy-ciuros.jpg,Monocled Cobra,Venomous,DUPLICATE_REVIEW,train/Venomous_Snake/naja-kaouthia-monocled-cobras-randy-ciuros.jpg,TRAIN,NO,pHash=2; dHash=0; aHash=0; aspect_delta=0.3333; pixel_corr=0.9997; SSIM=0.9958; hist_corr=0.9992; ORB_good=19; ORB_inliers=15; ORB_inlier_ratio=0.7895,contact_sheets/duplicate_review/review_0183_duplicate_review.png,,,
REVIEW_0184,C:\Users\yesam\Desktop\anviksa_ai\new_training_data\snake_images\Indian-Snakes-Dataset-master\Venomous\Monocled Cobra\texas-teen-suicide-snakebite.jpg,Monocled Cobra,Venomous,DUPLICATE_REVIEW,train/Venomous_Snake/texas-teen-suicide-snakebite.jpg,TRAIN,NO,pHash=0; dHash=0; aHash=0; aspect_delta=0.4202; pixel_corr=0.9993; SSIM=0.9967; hist_corr=0.9999; ORB_good=10; ORB_inliers=8; ORB_inlier_ratio=0.8000,contact_sheets/duplicate_review/review_0184_duplicate_review.png,,,
REVIEW_0185,C:\Users\yesam\Desktop\anviksa_ai\new_training_data\snake_images\Indian-Snakes-Dataset-master\Venomous\Russell's Viper\20090613_Daboia_russelii_Russells_Viper_Kettenviper_Pune.jpg,Russell's Viper,Venomous,FROZEN_TEST_REVIEW,test/Venomous_Snake/20090613_Daboia_russelii_Russells_Viper_Kettenviper_Pune.jpg,TEST,YES,pHash=0; dHash=0; aHash=0; aspect_delta=0.1081; pixel_corr=0.9990; SSIM=0.9943; hist_corr=0.9996; ORB_good=2; ORB_inliers=0; ORB_inlier_ratio=0.0000,contact_sheets/frozen_test_review/review_0185_frozen_test_review.png,,,
REVIEW_0186,C:\Users\yesam\Desktop\anviksa_ai\new_training_data\snake_images\Indian-Snakes-Dataset-master\Venomous\Russell's Viper\20855503-Adult-Russell-s-Viper-Daboia-russelii-Tamil-Nadu-South-India-Stock-Photo.jpg,Russell's Viper,Venomous,FROZEN_TEST_REVIEW,test/Venomous_Snake/20855503-Adult-Russell-s-Viper-Daboia-russelii-Tamil-Nadu-South-India-Stock-Photo.jpg,TEST,YES,pHash=0; dHash=0; aHash=0; aspect_delta=0.3354; pixel_corr=0.9988; SSIM=0.9939; hist_corr=0.9918; ORB_good=14; ORB_inliers=10; ORB_inlier_ratio=0.7143,contact_sheets/frozen_test_review/review_0186_frozen_test_review.png,,,
REVIEW_0187,C:\Users\yesam\Desktop\anviksa_ai\new_training_data\snake_images\Indian-Snakes-Dataset-master\Venomous\Russell's Viper\20855505-Camouflage-pattern-on-adult-Russell-s-Viper-Daboia-russelii-Tamil-Nadu-South-India-Stock-Photo.jpg,Russell's Viper,Venomous,FROZEN_TEST_REVIEW,test/Venomous_Snake/20855505-Camouflage-pattern-on-adult-Russell-s-Viper-Daboia-russelii-Tamil-Nadu-South-India-Stock-Photo.jpg,TEST,YES,pHash=0; dHash=0; aHash=0; aspect_delta=0.3369; pixel_corr=0.9994; SSIM=0.9965; hist_corr=0.9979; ORB_good=13; ORB_inliers=10; ORB_inlier_ratio=0.7692,contact_sheets/frozen_test_review/review_0187_frozen_test_review.png,,,
REVIEW_0188,C:\Users\yesam\Desktop\anviksa_ai\new_training_data\snake_images\Indian-Snakes-Dataset-master\Venomous\Russell's Viper\5384077d7fe23.jpg,Russell's Viper,Venomous,LABEL_REVIEW,Venomous/Saw-scaled Viper/5384077d7fe23.jpg,NEW_DATASET,YES,EXACT_DUPLICATE; Byte-identical image occurs in different species folders; biological label not inferred.,contact_sheets/label_review/review_0188_label_review.png,,,
REVIEW_0189,C:\Users\yesam\Desktop\anviksa_ai\new_training_data\snake_images\Indian-Snakes-Dataset-master\Venomous\Russell's Viper\5384096bcdfba.jpg,Russell's Viper,Venomous,FROZEN_TEST_REVIEW,test/Venomous_Snake/5384096bcdfba.jpg,TEST,YES,pHash=0; dHash=0; aHash=0; aspect_delta=0.5039; pixel_corr=0.9997; SSIM=0.9984; hist_corr=0.9997; ORB_good=11; ORB_inliers=8; ORB_inlier_ratio=0.7273,contact_sheets/frozen_test_review/review_0189_frozen_test_review.png,,,
REVIEW_0190,C:\Users\yesam\Desktop\anviksa_ai\new_training_data\snake_images\Indian-Snakes-Dataset-master\Venomous\Russell's Viper\5384096bea0ed.jpg,Russell's Viper,Venomous,FROZEN_TEST_REVIEW,test/Venomous_Snake/5384096bea0ed.jpg,TEST,YES,pHash=0; dHash=0; aHash=0; aspect_delta=0.5980; pixel_corr=0.9996; SSIM=0.9981; hist_corr=0.9998; ORB_good=4; ORB_inliers=4; ORB_inlier_ratio=1.0000,contact_sheets/frozen_test_review/review_0190_frozen_test_review.png,,,
