new_relative_path,new_parent,new_species,match_type,classification,existing_relative_path,existing_class,existing_split,phash_distance,dhash_distance,leakage_risk
Venomous/Saw-scaled Viper/arabic-saw-scaled-viper-palestine-saw-scaled-viper-echis-coloratus-EBN3EW.jpg,Venomous,Saw-scaled Viper,NEAR,HIGH_CONFIDENCE_NEAR_DUPLICATE,test/Venomous_Snake/arabic-saw-scaled-viper-palestine-saw-scaled-viper-echis-coloratus-EBN3EW.jpg,Venomous_Snake,TEST,0,0,True
Venomous/Saw-scaled Viper/b447c6b7f0714cb8487330d3487a86c1--colorful-snakes-the-saw.jpg,Venomous,Saw-scaled Viper,NEAR,HIGH_CONFIDENCE_NEAR_DUPLICATE,test/Venomous_Snake/b447c6b7f0714cb8487330d3487a86c1--colorful-snakes-the-saw.jpg,Venomous_Snake,TEST,0,0,True
Venomous/Saw-scaled Viper/bigfour-venomics-blog-7.jpg,Venomous,Saw-scaled Viper,NEAR,HIGH_CONFIDENCE_NEAR_DUPLICATE,test/Venomous_Snake/bigfour-venomics-blog-7.jpg,Venomous_Snake,TEST,0,0,True
Venomous/Saw-scaled Viper/ca58c07171fe7897f737fb00ac7ed33e.jpg,Venomous,Saw-scaled Viper,NEAR,HIGH_CONFIDENCE_NEAR_DUPLICATE,test/Venomous_Snake/ca58c07171fe7897f737fb00ac7ed33e.jpg,Venomous_Snake,TEST,0,0,True
Venomous/Saw-scaled Viper/carpet_viper_2.jpg,Venomous,Saw-scaled Viper,NEAR,HIGH_CONFIDENCE_NEAR_DUPLICATE,test/Venomous_Snake/carpet_viper_2.jpg,Venomous_Snake,TEST,0,0,True
Venomous/Saw-scaled Viper/ce2f4d7322c5e71302a9ce29bf3b74f5.jpg,Venomous,Saw-scaled Viper,NEAR,HIGH_CONFIDENCE_NEAR_DUPLICATE,test/Venomous_Snake/ce2f4d7322c5e71302a9ce29bf3b74f5.jpg,Venomous_Snake,TEST,0,0,True
Venomous/Saw-scaled Viper/Close-up-of-Palestine-saw-scaled-viper.jpg,Venomous,Saw-scaled Viper,NEAR,HIGH_CONFIDENCE_NEAR_DUPLICATE,test/Venomous_Snake/Close-up-of-Palestine-saw-scaled-viper.jpg,Venomous_Snake,TEST,0,0,True
Venomous/Saw-scaled Viper/coiled-sind-saw-scaled-viper.jpg,Venomous,Saw-scaled Viper,NEAR,HIGH_CONFIDENCE_NEAR_DUPLICATE,test/Venomous_Snake/coiled-sind-saw-scaled-viper.jpg,Venomous_Snake,TEST,2,0,True
Venomous/Saw-scaled Viper/CY025J-1.jpg,Venomous,Saw-scaled Viper,NEAR,HIGH_CONFIDENCE_NEAR_DUPLICATE,test/Venomous_Snake/CY025J-1.jpg,Venomous_Snake,TEST,0,0,True
Venomous/Saw-scaled Viper/deadliest-world-Echis_carinatus.jpg,Venomous,Saw-scaled Viper,NEAR,HIGH_CONFIDENCE_NEAR_DUPLICATE,test/Venomous_Snake/deadliest-world-Echis_carinatus.jpg,Venomous_Snake,TEST,0,0,True
Venomous/Saw-scaled Viper/Deinagkistrodon-acutus-coiled-up.jpg,Venomous,Saw-scaled Viper,NEAR,HIGH_CONFIDENCE_NEAR_DUPLICATE,train/Venomous_Snake/Deinagkistrodon-acutus-coiled-up.jpg,Venomous_Snake,TRAIN,0,0,False
Venomous/Saw-scaled Viper/Desktop14 copy.jpg,Venomous,Saw-scaled Viper,NEAR,HIGH_CONFIDENCE_NEAR_DUPLICATE,validation/Venomous_Snake/Desktop14 copy.jpg,Venomous_Snake,VALIDATION,2,1,False
Venomous/Saw-scaled Viper/DSC00767.jpg,Venomous,Saw-scaled Viper,NEAR,HIGH_CONFIDENCE_NEAR_DUPLICATE,train/Venomous_Snake/DSC00767.jpg,Venomous_Snake,TRAIN,0,0,False
Venomous/Saw-scaled Viper/dsc_5371_720.jpg,Venomous,Saw-scaled Viper,NEAR,HIGH_CONFIDENCE_NEAR_DUPLICATE,test/Venomous_Snake/dsc_5371_720.jpg,Venomous_Snake,TEST,0,0,True
Venomous/Saw-scaled Viper/eade0eaff607199224e4384a528cd8cc--viper-snakes.jpg,Venomous,Saw-scaled Viper,NEAR,HIGH_CONFIDENCE_NEAR_DUPLICATE,train/Venomous_Snake/eade0eaff607199224e4384a528cd8cc--viper-snakes.jpg,Venomous_Snake,TRAIN,0,0,False
Venomous/Saw-scaled Viper/Echis carinatus sinhaleyus_001.jpg,Venomous,Saw-scaled Viper,NEAR,HIGH_CONFIDENCE_NEAR_DUPLICATE,test/Venomous_Snake/Echis carinatus sinhaleyus_001.jpg,Venomous_Snake,TEST,0,0,True
Venomous/Saw-scaled Viper/echis-carinata-saw-scaled-viper-non-venomous-photographed-in-pune-h9erx8_001.jpg,Venomous,Saw-scaled Viper,NEAR,HIGH_CONFIDENCE_NEAR_DUPLICATE,train/Venomous_Snake/echis-carinata-saw-scaled-viper-non-venomous-photographed-in-pune-h9erx8_001.jpg,Venomous_Snake,TRAIN,0,1,False
Venomous/Saw-scaled Viper/Echis-carinatus-03000022332_01.jpg,Venomous,Saw-scaled Viper,NEAR,HIGH_CONFIDENCE_NEAR_DUPLICATE,train/Venomous_Snake/Echis-carinatus-03000022332_01.jpg,Venomous_Snake,TRAIN,0,0,False
Venomous/Saw-scaled Viper/Echis-carinatus-03000025920_01.jpg,Venomous,Saw-scaled Viper,NEAR,HIGH_CONFIDENCE_NEAR_DUPLICATE,train/Venomous_Snake/Echis-carinatus-03000025920_01.jpg,Venomous_Snake,TRAIN,0,0,False
Venomous/Saw-scaled Viper/Echis-carinatus-03000032248_01.jpg,Venomous,Saw-scaled Viper,NEAR,HIGH_CONFIDENCE_NEAR_DUPLICATE,train/Venomous_Snake/Echis-carinatus-03000032248_01.jpg,Venomous_Snake,TRAIN,0,0,False
Venomous/Saw-scaled Viper/Echis-carinatus-03000032251_01.jpg,Venomous,Saw-scaled Viper,NEAR,HIGH_CONFIDENCE_NEAR_DUPLICATE,train/Venomous_Snake/Echis-carinatus-03000032251_01.jpg,Venomous_Snake,TRAIN,0,1,False
Venomous/Saw-scaled Viper/echis-carinatus-saw-scaled-viper-commonly-called-venomous-species-found-parts-middle-east-central-64401743.jpg,Venomous,Saw-scaled Viper,NEAR,HIGH_CONFIDENCE_NEAR_DUPLICATE,train/Venomous_Snake/echis-carinatus-saw-scaled-viper-commonly-called-venomous-species-found-parts-middle-east-central-64401743.jpg,Venomous_Snake,TRAIN,0,1,False
Venomous/Saw-scaled Viper/echis-carinatus-saw-scaled-viper-commonly-called-venomous-species-found-parts-middle-east-central-64402010.jpg,Venomous,Saw-scaled Viper,NEAR,HIGH_CONFIDENCE_NEAR_DUPLICATE,train/Venomous_Snake/echis-carinatus-saw-scaled-viper-commonly-called-venomous-species-found-parts-middle-east-central-64402010.jpg,Venomous_Snake,TRAIN,0,0,False
Venomous/Saw-scaled Viper/echis-carinatus-saw-scaled-viper-commonly-called-venomous-species-found-parts-middle-east-central-64402010_001.jpg,Venomous,Saw-scaled Viper,NEAR,HIGH_CONFIDENCE_NEAR_DUPLICATE,train/Venomous_Snake/echis-carinatus-saw-scaled-viper-commonly-called-venomous-species-found-parts-middle-east-central-64402010_001.jpg,Venomous_Snake,TRAIN,0,0,False
Venomous/Saw-scaled Viper/echis-coloratus-painted-saw-scaled-viper-BN1NXB.jpg,Venomous,Saw-scaled Viper,NEAR,HIGH_CONFIDENCE_NEAR_DUPLICATE,train/Venomous_Snake/echis-coloratus-painted-saw-scaled-viper-BN1NXB.jpg,Venomous_Snake,TRAIN,0,1,False
Venomous/Saw-scaled Viper/echis-coloratus-saw-scaled-viper-bcpdaa.jpg,Venomous,Saw-scaled Viper,NEAR,HIGH_CONFIDENCE_NEAR_DUPLICATE,train/Venomous_Snake/echis-coloratus-saw-scaled-viper-bcpdaa.jpg,Venomous_Snake,TRAIN,0,0,False
Venomous/Saw-scaled Viper/echis-coloratus-saw-scaled-viper-bddyte.jpg,Venomous,Saw-scaled Viper,NEAR,HIGH_CONFIDENCE_NEAR_DUPLICATE,train/Venomous_Snake/echis-coloratus-saw-scaled-viper-bddyte.jpg,Venomous_Snake,TRAIN,0,0,False
Venomous/Saw-scaled Viper/echis-coloratus.jpg,Venomous,Saw-scaled Viper,NEAR,HIGH_CONFIDENCE_NEAR_DUPLICATE,train/Venomous_Snake/echis-coloratus.jpg,Venomous_Snake,TRAIN,0,0,False
Venomous/Saw-scaled Viper/Echis_carinatus(Saw_Scaled_Viper)_Phansad.jpg,Venomous,Saw-scaled Viper,NEAR,HIGH_CONFIDENCE_NEAR_DUPLICATE,train/Venomous_Snake/Echis_carinatus(Saw_Scaled_Viper)_Phansad.jpg,Venomous_Snake,TRAIN,0,1,False
Venomous/Saw-scaled Viper/Echis_carinatus5.jpg,Venomous,Saw-scaled Viper,NEAR,HIGH_CONFIDENCE_NEAR_DUPLICATE,train/Venomous_Snake/Echis_carinatus5.jpg,Venomous_Snake,TRAIN,0,0,False
Venomous/Saw-scaled Viper/Echis_carinatus_Genève_24102014_3-1024x681.jpg,Venomous,Saw-scaled Viper,NEAR,HIGH_CONFIDENCE_NEAR_DUPLICATE,train/Venomous_Snake/Echis_carinatus_Gen├¿ve_24102014_3-1024x681.jpg,Venomous_Snake,TRAIN,0,0,False
Venomous/Saw-scaled Viper/Echis_carinatus_head_sal.jpg,Venomous,Saw-scaled Viper,NEAR,HIGH_CONFIDENCE_NEAR_DUPLICATE,test/Venomous_Snake/Echis_carinatus_head_sal.jpg,Venomous_Snake,TEST,0,0,True
Venomous/Saw-scaled Viper/Echis_carinatus_sm.jpg,Venomous,Saw-scaled Viper,NEAR,HIGH_CONFIDENCE_NEAR_DUPLICATE,train/Venomous_Snake/Echis_carinatus_sm.jpg,Venomous_Snake,TRAIN,0,0,False
Venomous/Saw-scaled Viper/Echis_coloratus-2.jpg,Venomous,Saw-scaled Viper,NEAR,HIGH_CONFIDENCE_NEAR_DUPLICATE,train/Venomous_Snake/Echis_coloratus-2.jpg,Venomous_Snake,TRAIN,0,0,False
Venomous/Saw-scaled Viper/Echis_coloratus.jpg,Venomous,Saw-scaled Viper,NEAR,HIGH_CONFIDENCE_NEAR_DUPLICATE,validation/Venomous_Snake/Echis_coloratus.jpg,Venomous_Snake,VALIDATION,0,0,False
"Venomous/Saw-scaled Viper/flat,1000x1000,075,f.u4.jpg",Venomous,Saw-scaled Viper,NEAR,HIGH_CONFIDENCE_NEAR_DUPLICATE,"validation/Venomous_Snake/flat,1000x1000,075,f.u4.jpg",Venomous_Snake,VALIDATION,0,0,False
Venomous/Saw-scaled Viper/Head-of-Sind-saw-scaled-viper.jpg,Venomous,Saw-scaled Viper,NEAR,HIGH_CONFIDENCE_NEAR_DUPLICATE,train/Venomous_Snake/Head-of-Sind-saw-scaled-viper.jpg,Venomous_Snake,TRAIN,0,0,False
Venomous/Saw-scaled Viper/hqdefault.jpg,Venomous,Saw-scaled Viper,NEAR,HIGH_CONFIDENCE_NEAR_DUPLICATE,train/Venomous_Snake/hqdefault (4).jpg,Venomous_Snake,TRAIN,0,0,False
Venomous/Saw-scaled Viper/hqdefault_003.jpg,Venomous,Saw-scaled Viper,NEAR,HIGH_CONFIDENCE_NEAR_DUPLICATE,train/Venomous_Snake/hqdefault_003 (3).jpg,Venomous_Snake,TRAIN,0,0,False
Venomous/Saw-scaled Viper/hqdefault_004.jpg,Venomous,Saw-scaled Viper,NEAR,HIGH_CONFIDENCE_NEAR_DUPLICATE,train/Venomous_Snake/hqdefault_004 (2).jpg,Venomous_Snake,TRAIN,0,0,False
Venomous/Saw-scaled Viper/hqdefault_007.jpg,Venomous,Saw-scaled Viper,NEAR,HIGH_CONFIDENCE_NEAR_DUPLICATE,train/Venomous_Snake/hqdefault_007 (4).jpg,Venomous_Snake,TRAIN,0,1,False
Venomous/Saw-scaled Viper/hqdefault_008.jpg,Venomous,Saw-scaled Viper,NEAR,HIGH_CONFIDENCE_NEAR_DUPLICATE,validation/Venomous_Snake/hqdefault_008.jpg,Venomous_Snake,VALIDATION,0,0,False
Venomous/Saw-scaled Viper/hqdefault_009.jpg,Venomous,Saw-scaled Viper,NEAR,HIGH_CONFIDENCE_NEAR_DUPLICATE,train/Venomous_Snake/hqdefault_009 (2).jpg,Venomous_Snake,TRAIN,2,1,False
Venomous/Saw-scaled Viper/ht_saw_scaled_viper_heart_attack_treatment_lpl_130221_wmain.jpg,Venomous,Saw-scaled Viper,NEAR,HIGH_CONFIDENCE_NEAR_DUPLICATE,validation/Venomous_Snake/ht_saw_scaled_viper_heart_attack_treatment_lpl_130221_wmain.jpg,Venomous_Snake,VALIDATION,0,0,False
Venomous/Saw-scaled Viper/image354.jpg,Venomous,Saw-scaled Viper,NEAR,HIGH_CONFIDENCE_NEAR_DUPLICATE,train/Venomous_Snake/image354.jpg,Venomous_Snake,TRAIN,0,0,False
Venomous/Saw-scaled Viper/img_2505.jpg,Venomous,Saw-scaled Viper,NEAR,HIGH_CONFIDENCE_NEAR_DUPLICATE,validation/Venomous_Snake/img_2505.jpg,Venomous_Snake,VALIDATION,2,0,False
Venomous/Saw-scaled Viper/IMG_3806-2.jpg,Venomous,Saw-scaled Viper,NEAR,HIGH_CONFIDENCE_NEAR_DUPLICATE,train/Venomous_Snake/IMG_3806-2.jpg,Venomous_Snake,TRAIN,0,2,False
Venomous/Saw-scaled Viper/IMG_3808-2.jpg,Venomous,Saw-scaled Viper,NEAR,HIGH_CONFIDENCE_NEAR_DUPLICATE,train/Venomous_Snake/IMG_3808-2.jpg,Venomous_Snake,TRAIN,0,2,False
Venomous/Saw-scaled Viper/IMG_4386-2.jpg,Venomous,Saw-scaled Viper,NEAR,HIGH_CONFIDENCE_NEAR_DUPLICATE,train/Venomous_Snake/IMG_4386-2 (2).jpg,Venomous_Snake,TRAIN,0,0,False
Venomous/Saw-scaled Viper/IMG_4588.jpg,Venomous,Saw-scaled Viper,NEAR,HIGH_CONFIDENCE_NEAR_DUPLICATE,train/Venomous_Snake/IMG_4588.jpg,Venomous_Snake,TRAIN,0,0,False
Venomous/Saw-scaled Viper/indian-saw-scaled-viper-echis-carinatus-hpwf67.jpg,Venomous,Saw-scaled Viper,NEAR,HIGH_CONFIDENCE_NEAR_DUPLICATE,train/Venomous_Snake/indian-saw-scaled-viper-echis-carinatus-hpwf67.jpg,Venomous_Snake,TRAIN,0,0,False
Venomous/Saw-scaled Viper/indian-saw-scaled-viper-echis-carinatus-HPWF67_001.jpg,Venomous,Saw-scaled Viper,NEAR,HIGH_CONFIDENCE_NEAR_DUPLICATE,train/Venomous_Snake/indian-saw-scaled-viper-echis-carinatus-HPWF67_001.jpg,Venomous_Snake,TRAIN,2,0,False
Venomous/Saw-scaled Viper/indian-saw-scaled-viper-echis-carinatus-HPWF6H.jpg,Venomous,Saw-scaled Viper,NEAR,HIGH_CONFIDENCE_NEAR_DUPLICATE,train/Venomous_Snake/indian-saw-scaled-viper-echis-carinatus-HPWF6H.jpg,Venomous_Snake,TRAIN,0,0,False
Venomous/Saw-scaled Viper/large.jpg,Venomous,Saw-scaled Viper,NEAR,HIGH_CONFIDENCE_NEAR_DUPLICATE,train/Venomous_Snake/large.jpg,Venomous_Snake,TRAIN,0,0,False
Venomous/Saw-scaled Viper/maxresdefault_001.jpg,Venomous,Saw-scaled Viper,NEAR,HIGH_CONFIDENCE_NEAR_DUPLICATE,train/Venomous_Snake/maxresdefault_001 (2).jpg,Venomous_Snake,TRAIN,0,0,False
Venomous/Saw-scaled Viper/maxresdefault_002.jpg,Venomous,Saw-scaled Viper,NEAR,HIGH_CONFIDENCE_NEAR_DUPLICATE,validation/Venomous_Snake/maxresdefault_002 (4).jpg,Venomous_Snake,VALIDATION,0,0,False
Venomous/Saw-scaled Viper/maxresdefault_003.jpg,Venomous,Saw-scaled Viper,NEAR,HIGH_CONFIDENCE_NEAR_DUPLICATE,train/Venomous_Snake/maxresdefault_003 (2).jpg,Venomous_Snake,TRAIN,0,0,False
Venomous/Saw-scaled Viper/maxresdefault_006.jpg,Venomous,Saw-scaled Viper,NEAR,HIGH_CONFIDENCE_NEAR_DUPLICATE,train/Venomous_Snake/maxresdefault_006 (2).jpg,Venomous_Snake,TRAIN,0,0,False
Venomous/Saw-scaled Viper/maxresdefault_007.jpg,Venomous,Saw-scaled Viper,NEAR,HIGH_CONFIDENCE_NEAR_DUPLICATE,train/Venomous_Snake/maxresdefault_007 (2).jpg,Venomous_Snake,TRAIN,0,0,False
Venomous/Saw-scaled Viper/maxresdefault_008.jpg,Venomous,Saw-scaled Viper,NEAR,HIGH_CONFIDENCE_NEAR_DUPLICATE,train/Venomous_Snake/maxresdefault_008.jpg,Venomous_Snake,TRAIN,0,0,False
Venomous/Saw-scaled Viper/maxresdefault_009.jpg,Venomous,Saw-scaled Viper,NEAR,HIGH_CONFIDENCE_NEAR_DUPLICATE,train/Venomous_Snake/maxresdefault_009.jpg,Venomous_Snake,TRAIN,0,0,False
Venomous/Saw-scaled Viper/Oman-saw-scaled-viper-flicking-tongue.jpg,Venomous,Saw-scaled Viper,NEAR,HIGH_CONFIDENCE_NEAR_DUPLICATE,validation/Venomous_Snake/Oman-saw-scaled-viper-flicking-tongue.jpg,Venomous_Snake,VALIDATION,0,0,False
Venomous/Saw-scaled Viper/Oman-saw-scaled-viper.jpg,Venomous,Saw-scaled Viper,NEAR,HIGH_CONFIDENCE_NEAR_DUPLICATE,train/Venomous_Snake/Oman-saw-scaled-viper.jpg,Venomous_Snake,TRAIN,0,0,False
Venomous/Saw-scaled Viper/Saw Scaled Viper Echis_carinatus.jpg,Venomous,Saw-scaled Viper,NEAR,HIGH_CONFIDENCE_NEAR_DUPLICATE,train/Venomous_Snake/Saw Scaled Viper Echis_carinatus.jpg,Venomous_Snake,TRAIN,0,0,False
Venomous/Saw-scaled Viper/Saw Scaled Viper.jpg,Venomous,Saw-scaled Viper,NEAR,HIGH_CONFIDENCE_NEAR_DUPLICATE,train/Venomous_Snake/Saw Scaled Viper.jpg,Venomous_Snake,TRAIN,0,0,False
Venomous/Saw-scaled Viper/saw-scale-viper-h.jpg,Venomous,Saw-scaled Viper,NEAR,HIGH_CONFIDENCE_NEAR_DUPLICATE,train/Venomous_Snake/saw-scale-viper-h.jpg,Venomous_Snake,TRAIN,0,0,False
Venomous/Saw-scaled Viper/saw-scale-viper.jpg,Venomous,Saw-scaled Viper,NEAR,HIGH_CONFIDENCE_NEAR_DUPLICATE,train/Venomous_Snake/saw-scale-viper.jpg,Venomous_Snake,TRAIN,0,1,False
Venomous/Saw-scaled Viper/saw-scaled VIPER.jpg,Venomous,Saw-scaled Viper,NEAR,HIGH_CONFIDENCE_NEAR_DUPLICATE,train/Venomous_Snake/saw-scaled VIPER.jpg,Venomous_Snake,TRAIN,0,0,False
Venomous/Saw-scaled Viper/Saw-scaled Viper_002.jpg,Venomous,Saw-scaled Viper,NEAR,HIGH_CONFIDENCE_NEAR_DUPLICATE,validation/Venomous_Snake/Saw-scaled Viper_002.jpg,Venomous_Snake,VALIDATION,0,0,False
Venomous/Saw-scaled Viper/saw-scaled-pit-viper-16799779.jpg,Venomous,Saw-scaled Viper,NEAR,HIGH_CONFIDENCE_NEAR_DUPLICATE,train/Venomous_Snake/saw-scaled-pit-viper-16799779.jpg,Venomous_Snake,TRAIN,0,0,False
Venomous/Saw-scaled Viper/saw-scaled-pit-viper-16799779_001.jpg,Venomous,Saw-scaled Viper,NEAR,HIGH_CONFIDENCE_NEAR_DUPLICATE,train/Venomous_Snake/saw-scaled-pit-viper-16799779_001.jpg,Venomous_Snake,TRAIN,0,0,False
Venomous/Saw-scaled Viper/saw-scaled-viper--echis-carinatus.jpg,Venomous,Saw-scaled Viper,NEAR,HIGH_CONFIDENCE_NEAR_DUPLICATE,train/Venomous_Snake/saw-scaled-viper--echis-carinatus.jpg,Venomous_Snake,TRAIN,0,0,False
Venomous/Saw-scaled Viper/Saw-scaled-Viper-02 copy-S.jpg,Venomous,Saw-scaled Viper,NEAR,HIGH_CONFIDENCE_NEAR_DUPLICATE,train/Venomous_Snake/Saw-scaled-Viper-02 copy-S.jpg,Venomous_Snake,TRAIN,0,0,False
Venomous/Saw-scaled Viper/Saw-scaled-Viper-03 copy-X2.jpg,Venomous,Saw-scaled Viper,NEAR,HIGH_CONFIDENCE_NEAR_DUPLICATE,validation/Venomous_Snake/Saw-scaled-Viper-03 copy-X2.jpg,Venomous_Snake,VALIDATION,0,0,False
Venomous/Saw-scaled Viper/Saw-Scaled-Viper-1 copy-X2.jpg,Venomous,Saw-scaled Viper,NEAR,HIGH_CONFIDENCE_NEAR_DUPLICATE,train/Venomous_Snake/Saw-Scaled-Viper-1 copy-X2.jpg,Venomous_Snake,TRAIN,0,0,False
Venomous/Saw-scaled Viper/SAW-SCALED-VIPER-5.jpg,Venomous,Saw-scaled Viper,NEAR,HIGH_CONFIDENCE_NEAR_DUPLICATE,validation/Venomous_Snake/SAW-SCALED-VIPER-5.jpg,Venomous_Snake,VALIDATION,0,0,False
Venomous/Saw-scaled Viper/Saw-Scaled-Viper-Bhavya-Joshi-Flickr.jpg,Venomous,Saw-scaled Viper,NEAR,HIGH_CONFIDENCE_NEAR_DUPLICATE,train/Venomous_Snake/Saw-Scaled-Viper-Bhavya-Joshi-Flickr.jpg,Venomous_Snake,TRAIN,0,0,False
Venomous/Saw-scaled Viper/saw-scaled-viper-echis-carinatus-common-wilderness-goa-E461GP.jpg,Venomous,Saw-scaled Viper,NEAR,HIGH_CONFIDENCE_NEAR_DUPLICATE,train/Venomous_Snake/saw-scaled-viper-echis-carinatus-common-wilderness-goa-E461GP.jpg,Venomous_Snake,TRAIN,0,0,False
Venomous/Saw-scaled Viper/saw-scaled-viper-echis-carinatus-echis-carinatus-is-a-venomous-viper-ax095m.jpg,Venomous,Saw-scaled Viper,NEAR,HIGH_CONFIDENCE_NEAR_DUPLICATE,train/Venomous_Snake/saw-scaled-viper-echis-carinatus-echis-carinatus-is-a-venomous-viper-ax095m.jpg,Venomous_Snake,TRAIN,0,1,False
Venomous/Saw-scaled Viper/saw-scaled-viper-echis-carinatus-in-creek-tamil-nadu-south-india-EPD0HY.jpg,Venomous,Saw-scaled Viper,NEAR,HIGH_CONFIDENCE_NEAR_DUPLICATE,train/Venomous_Snake/saw-scaled-viper-echis-carinatus-in-creek-tamil-nadu-south-india-EPD0HY.jpg,Venomous_Snake,TRAIN,0,0,False
Venomous/Saw-scaled Viper/saw-scaled-viper-echis-carinatus-specimen-from-maharashtra-india-H9ET2H.jpg,Venomous,Saw-scaled Viper,NEAR,HIGH_CONFIDENCE_NEAR_DUPLICATE,train/Venomous_Snake/saw-scaled-viper-echis-carinatus-specimen-from-maharashtra-india-H9ET2H.jpg,Venomous_Snake,TRAIN,0,0,False
Venomous/Saw-scaled Viper/saw-scaled-viper-echis-carinatus-venomous-common-C690MR.jpg,Venomous,Saw-scaled Viper,NEAR,HIGH_CONFIDENCE_NEAR_DUPLICATE,train/Venomous_Snake/saw-scaled-viper-echis-carinatus-venomous-common-C690MR.jpg,Venomous_Snake,TRAIN,0,1,False
Venomous/Saw-scaled Viper/saw-scaled-viper-echis-carinatus-venomous-H9ERFT.jpg,Venomous,Saw-scaled Viper,NEAR,HIGH_CONFIDENCE_NEAR_DUPLICATE,train/Venomous_Snake/saw-scaled-viper-echis-carinatus-venomous-H9ERFT.jpg,Venomous_Snake,TRAIN,0,1,False
Venomous/Saw-scaled Viper/saw-scaled-viper-echis-omanensis-38054928.jpg,Venomous,Saw-scaled Viper,NEAR,HIGH_CONFIDENCE_NEAR_DUPLICATE,train/Venomous_Snake/saw-scaled-viper-echis-omanensis-38054928.jpg,Venomous_Snake,TRAIN,0,1,False
Venomous/Saw-scaled Viper/saw-scaled-viper-face-1400-AT-10-980x735.jpg,Venomous,Saw-scaled Viper,NEAR,HIGH_CONFIDENCE_NEAR_DUPLICATE,train/Venomous_Snake/saw-scaled-viper-face-1400-AT-10-980x735.jpg,Venomous_Snake,TRAIN,0,0,False
Venomous/Saw-scaled Viper/saw-scaled-viper-in-habitat-b5gwpw.jpg,Venomous,Saw-scaled Viper,NEAR,HIGH_CONFIDENCE_NEAR_DUPLICATE,train/Venomous_Snake/saw-scaled-viper-in-habitat-b5gwpw.jpg,Venomous_Snake,TRAIN,0,0,False
Venomous/Saw-scaled Viper/saw-scaled-viper-in-habitat-b5gwtf.jpg,Venomous,Saw-scaled Viper,NEAR,HIGH_CONFIDENCE_NEAR_DUPLICATE,train/Venomous_Snake/saw-scaled-viper-in-habitat-b5gwtf.jpg,Venomous_Snake,TRAIN,0,1,False
Venomous/Saw-scaled Viper/saw-scaled-viper-in-habitat-B5GWTF_001.jpg,Venomous,Saw-scaled Viper,NEAR,HIGH_CONFIDENCE_NEAR_DUPLICATE,train/Venomous_Snake/saw-scaled-viper-in-habitat-B5GWTF_001.jpg,Venomous_Snake,TRAIN,0,2,False
Venomous/Saw-scaled Viper/saw-scaled-viper-in-habitat-b5h4en.jpg,Venomous,Saw-scaled Viper,NEAR,HIGH_CONFIDENCE_NEAR_DUPLICATE,train/Venomous_Snake/saw-scaled-viper-in-habitat-b5h4en.jpg,Venomous_Snake,TRAIN,0,0,False
Venomous/Saw-scaled Viper/saw-scaled-viper-in-habitat-b5h4fd.jpg,Venomous,Saw-scaled Viper,NEAR,HIGH_CONFIDENCE_NEAR_DUPLICATE,train/Venomous_Snake/saw-scaled-viper-in-habitat-b5h4fd.jpg,Venomous_Snake,TRAIN,0,1,False
Venomous/Saw-scaled Viper/saw-scaled-viper-in-habitat-b5h4gj.jpg,Venomous,Saw-scaled Viper,NEAR,HIGH_CONFIDENCE_NEAR_DUPLICATE,train/Venomous_Snake/saw-scaled-viper-in-habitat-b5h4gj.jpg,Venomous_Snake,TRAIN,0,0,False
Venomous/Saw-scaled Viper/saw-scaled-viper-in-habitat-fact8x.jpg,Venomous,Saw-scaled Viper,NEAR,HIGH_CONFIDENCE_NEAR_DUPLICATE,validation/Venomous_Snake/saw-scaled-viper-in-habitat-fact8x.jpg,Venomous_Snake,VALIDATION,2,1,False
Venomous/Saw-scaled Viper/saw-scaled-viper-saw-scaled-adder-echis-carinatus-one-of-the-most-ebn5em.jpg,Venomous,Saw-scaled Viper,NEAR,HIGH_CONFIDENCE_NEAR_DUPLICATE,train/Venomous_Snake/saw-scaled-viper-saw-scaled-adder-echis-carinatus-one-of-the-most-ebn5em.jpg,Venomous_Snake,TRAIN,0,0,False
Venomous/Saw-scaled Viper/Saw-Scaled-Viper.jpg,Venomous,Saw-scaled Viper,NEAR,HIGH_CONFIDENCE_NEAR_DUPLICATE,train/Venomous_Snake/Saw-Scaled-Viper.jpg,Venomous_Snake,TRAIN,0,0,False
Venomous/Saw-scaled Viper/Saw-Scaled-viper1.jpg,Venomous,Saw-scaled Viper,NEAR,HIGH_CONFIDENCE_NEAR_DUPLICATE,train/Venomous_Snake/Saw-Scaled-viper1.jpg,Venomous_Snake,TRAIN,0,0,False
Venomous/Saw-scaled Viper/Saw-scaled-viper_003.jpg,Venomous,Saw-scaled Viper,NEAR,HIGH_CONFIDENCE_NEAR_DUPLICATE,train/Venomous_Snake/Saw-scaled-viper_003.jpg,Venomous_Snake,TRAIN,2,0,False
Venomous/Saw-scaled Viper/Saw-scaled-viper_004.jpg,Venomous,Saw-scaled Viper,NEAR,HIGH_CONFIDENCE_NEAR_DUPLICATE,validation/Venomous_Snake/Saw-scaled-viper_004.jpg,Venomous_Snake,VALIDATION,0,0,False
Venomous/Saw-scaled Viper/Saw-scaled-viper_005.jpg,Venomous,Saw-scaled Viper,NEAR,HIGH_CONFIDENCE_NEAR_DUPLICATE,train/Venomous_Snake/Saw-scaled-viper_005.jpg,Venomous_Snake,TRAIN,0,0,False
